sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,firefox.exe,process,start,graph_head,-1,-1,1102.0
firefox.exe,process,firefox.exe,process,start,firefox.exe,1523455673561000000,1102,589.0
************************************.dmp,file,firefox.exe,process,read,firefox.exe,1523455709751000000,589,
psapi.dll,file,firefox.exe,process,read,firefox.exe,1523455709772000000,589,
firefox.exe,file,firefox.exe,process,read,firefox.exe,1523455709773000000,589,
mozilla firefox,file,firefox.exe,process,read,firefox.exe,1523455709773000001,589,
ntdll.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709774000000,589,
ntdll.dll,file,firefox.exe,process,read,firefox.exe,1523455709774000001,589,
file_root,file,firefox.exe,process,read,firefox.exe,1523455709774000002,589,
windows,file,firefox.exe,process,read,firefox.exe,1523455709775000000,589,
kernel32.dll,file,firefox.exe,process,read,firefox.exe,1523455709775000001,589,
system32,file,firefox.exe,process,read,firefox.exe,1523455709775000002,589,
kernel32.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709776000000,589,
kernelbase.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709777000000,589,
kernelbase.dll,file,firefox.exe,process,read,firefox.exe,1523455709777000001,589,
advapi32.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709778000000,589,
advapi32.dll,file,firefox.exe,process,read,firefox.exe,1523455709778000001,589,
msvcrt.dll,file,firefox.exe,process,read,firefox.exe,1523455709781000000,589,
sechost.dll,file,firefox.exe,process,read,firefox.exe,1523455709782000000,589,
sechost.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709783000000,589,
rpcrt4.dll,file,firefox.exe,process,read,firefox.exe,1523455709784000000,589,
rpcrt4.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709784000001,589,
ucrtbase.dll,file,firefox.exe,process,read,firefox.exe,1523455709786000000,589,
mozglue.dll,file,firefox.exe,process,read,firefox.exe,1523455709787000000,589,
msvcp140.dll,file,firefox.exe,process,read,firefox.exe,1523455709788000000,589,
vcruntime140.dll,file,firefox.exe,process,read,firefox.exe,1523455709789000000,589,
dbghelp.dll,file,firefox.exe,process,read,firefox.exe,1523455709790000000,589,
version.dll,file,firefox.exe,process,read,firefox.exe,1523455709791000000,589,
cryptbase.dll,file,firefox.exe,process,read,firefox.exe,1523455709793000000,589,
bcryptprimitives.dll,file,firefox.exe,process,read,firefox.exe,1523455709794000000,589,
nss3.dll,file,firefox.exe,process,read,firefox.exe,1523455709795000000,589,
winmm.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709796000000,589,
winmm.dll,file,firefox.exe,process,read,firefox.exe,1523455709796000001,589,
wsock32.dll,file,firefox.exe,process,read,firefox.exe,1523455709798000000,589,
wsock32.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709798000001,589,
ws2_32.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709800000000,589,
ws2_32.dll,file,firefox.exe,process,read,firefox.exe,1523455709800000001,589,
winmmbase.dll,file,firefox.exe,process,read,firefox.exe,1523455709801000000,589,
winmmbase.dll.mui,file,firefox.exe,process,read,firefox.exe,1523455709801000001,589,
cfgmgr32.dll,file,firefox.exe,process,read,firefox.exe,1523455709803000000,589,
lgpllibs.dll,file,firefox.exe,process,read,firefox.exe,1523455709804000000,589,
