sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,explorer.exe,process,start,graph_head,-1,-1,358.0
explorer.exe,process,explorer.exe,process,start,explorer.exe,1558030130331000000,358,40.0
file explorer.lnk,file,explorer.exe,process,read,explorer.exe,1558030162993000000,40,
explorer.exe,file,explorer.exe,process,read,explorer.exe,1558030162994000000,40,
admin,file,explorer.exe,process,read,explorer.exe,1558030162996000000,40,
local,file,explorer.exe,process,read,explorer.exe,1558030162996000001,40,
explorer,file,explorer.exe,process,read,explorer.exe,1558030162996000002,40,
iconcache_idx.db,file,explorer.exe,process,read,explorer.exe,1558030162997000000,40,
iconcachetodelete,file,explorer.exe,process,read,explorer.exe,1558030162997000001,40,
iconcache_16.db,file,explorer.exe,process,read,explorer.exe,1558030162998000000,40,
iconcache_32.db,file,explorer.exe,process,read,explorer.exe,1558030163000000000,40,
word 2013.lnk,file,explorer.exe,process,read,explorer.exe,1558030163029000000,40,
wordicon.exe,file,explorer.exe,process,read,explorer.exe,1558030163030000000,40,
installer,file,explorer.exe,process,read,explorer.exe,1558030163031000000,40,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1558030163031000001,40,
windows,file,explorer.exe,process,read,explorer.exe,1558030163031000002,40,
{************************************},file,explorer.exe,process,read,explorer.exe,1558030163032000000,40,
wordpad.lnk,file,explorer.exe,process,read,explorer.exe,1558030163042000000,40,
wordpad.exe,file,explorer.exe,process,read,explorer.exe,1558030163043000000,40,
mozilla thunderbird.lnk,file,explorer.exe,process,read,explorer.exe,1558030163055000000,40,
thunderbird.exe,file,explorer.exe,process,read,explorer.exe,1558030163057000000,40,
accessories,file,explorer.exe,process,read,explorer.exe,1558030173232000000,40,
microsoft office,file,explorer.exe,process,read,explorer.exe,1558030194206000000,40,
office15,file,explorer.exe,process,read,explorer.exe,1558030194206000001,40,
excel.exe,file,explorer.exe,process,read,explorer.exe,1558030194206000002,40,
firefox.exe,file,explorer.exe,process,read,explorer.exe,1558030750463000000,40,
file_root,file,explorer.exe,process,read,explorer.exe,1558031603014000000,40,
file_root,file,explorer.exe,process,read,explorer.exe,1558031603014000001,40,
system tools,file,explorer.exe,process,read,explorer.exe,1558031799879000000,40,
command prompt.lnk,file,explorer.exe,process,read,explorer.exe,1558031799882000000,40,
downloads,file,explorer.exe,process,read,explorer.exe,1558032548213000000,40,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1558032548215000000,40,
3d objects,file,explorer.exe,process,read,explorer.exe,1558032548215000001,40,
music,file,explorer.exe,process,read,explorer.exe,1558032548217000000,40,
pictures,file,explorer.exe,process,read,explorer.exe,1558032548220000000,40,
videos,file,explorer.exe,process,read,explorer.exe,1558032548226000000,40,
documents,file,explorer.exe,process,read,explorer.exe,1558032548228000000,40,
desktop,file,explorer.exe,process,read,explorer.exe,1558032548293000000,40,
wpdshext.dll,file,explorer.exe,process,read,explorer.exe,1558032548319000000,40,
wpdshext.dll,file,explorer.exe,process,read,explorer.exe,1558032548319000001,40,
kernelbase.dll,file,explorer.exe,process,read,explorer.exe,1558032548320000000,40,
amd64_microsoft.windows.common-controls_**********_6.0.*****.125_none_**********,file,explorer.exe,process,read,explorer.exe,1558032548320000001,40,
explorer.exe.local,file,explorer.exe,process,read,explorer.exe,1558032548320000002,40,
ehstorshell.dll,file,explorer.exe,process,read,explorer.exe,1558032548322000000,40,
ehstorshell.dll,file,explorer.exe,process,read,explorer.exe,1558032548323000000,40,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1558032548324000000,40,
network shortcuts,file,explorer.exe,process,read,explorer.exe,1558032548324000001,40,
users,file,explorer.exe,process,read,explorer.exe,1558032548481000000,40,
********_filemon_win10,file,explorer.exe,process,read,explorer.exe,1558032554987000000,40,
filemon,file,explorer.exe,process,read,explorer.exe,1558032554992000000,40,
program files,file,explorer.exe,process,read,explorer.exe,1558032554992000001,40,
pictures,file,explorer.exe,process,read,explorer.exe,1558032555001000000,40,
imageres.dll,file,explorer.exe,process,read,explorer.exe,1558032555043000000,40,
roaming,file,explorer.exe,process,read,explorer.exe,1558032798741000000,40,
themes,file,explorer.exe,process,read,explorer.exe,1558032798745000000,40,
slideshow.ini,file,explorer.exe,process,read,explorer.exe,1558032798752000000,40,
uiautomationcore.dll,file,explorer.exe,process,read,explorer.exe,1558032992014000000,40,
5,file,explorer.exe,process,read,explorer.exe,1558032992014000001,40,
firefox.lnk,file,explorer.exe,process,read,explorer.exe,1558033159311000000,40,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1558033159313000000,40,
eppmanifest.dll,file,explorer.exe,process,read,explorer.exe,1558033435113000000,40,
eppmanifest.dll,file,explorer.exe,process,read,explorer.exe,1558033435145000000,40,
$$_system32_**********.cdf-ms,file,explorer.exe,process,read,explorer.exe,1558033435179000000,40,
cmd.exe,file,explorer.exe,process,read,explorer.exe,1558033435188000000,40,
cmd.exe:zone.identifier,file,explorer.exe,process,read,explorer.exe,1558033435190000000,40,
microsoft,file,explorer.exe,process,read,explorer.exe,1558033435263000000,40,
appdata,file,explorer.exe,process,read,explorer.exe,1558033435263000001,40,
start menu,file,explorer.exe,process,read,explorer.exe,1558033435264000000,40,
command prompt.lnk:zone.identifier,file,explorer.exe,process,read,explorer.exe,1558033435265000000,40,
system32,file,explorer.exe,process,read,explorer.exe,1558033435316000000,40,
explorer.exe,process,cmd.exe,process,start,explorer.exe,1558033435488000000,40,34.0
ntdll.dll,file,cmd.exe,process,read,cmd.exe,1558033435600000000,34,
admin,file,cmd.exe,process,read,cmd.exe,1558033435601000000,34,
kernelbase.dll,file,cmd.exe,process,read,cmd.exe,1558033435601000001,34,
kernel32.dll,file,cmd.exe,process,read,cmd.exe,1558033435601000002,34,
conhost.exe,file,cmd.exe,process,read,cmd.exe,1558033435602000000,34,
kernelbase.dll,file,cmd.exe,process,read,cmd.exe,1558033436130000000,34,
msvcrt.dll,file,cmd.exe,process,read,cmd.exe,1558033436132000000,34,
cmd.exe,file,cmd.exe,process,read,cmd.exe,1558033436133000000,34,
users,file,cmd.exe,process,read,cmd.exe,1558033436259000000,34,
winbrand.dll,file,cmd.exe,process,read,cmd.exe,1558033436355000000,34,
winbrand.dll,file,cmd.exe,process,read,cmd.exe,1558033436355000001,34,
basebrd.dll,file,cmd.exe,process,read,cmd.exe,1558033436355000002,34,
basebrd.dll,file,cmd.exe,process,read,cmd.exe,1558033436356000000,34,
basebrd.dll.mui,file,cmd.exe,process,read,cmd.exe,1558033436357000000,34,
rc0002,file,cmd.exe,process,read,cmd.exe,1558033436357000001,34,
sortdefault.nls,file,cmd.exe,process,read,cmd.exe,1558033436358000000,34,
cmd.exe.mui,file,cmd.exe,process,read,cmd.exe,1558033436373000000,34,
*,file,cmd.exe,process,read,cmd.exe,1558033444200000000,34,
tester.exe,file,cmd.exe,process,read,cmd.exe,1558033494532000000,34,
cmd.exe,process,tester.exe,process,start,cmd.exe,1558033494611000000,34,36.0
sysmain.sdb,file,cmd.exe,process,read,cmd.exe,1558033494611000001,34,
