sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,msmpeng.exe,process,start,graph_head,-1,-1,774.0
srvcli.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523540585617000000,774,
grooveintlresource.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523540585618000000,774,
ehstorshell.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523540585619000000,774,
.winlogbeat.yml,file,msmpeng.exe,process,read,msmpeng.exe,1523540585776000000,774,
iconcache_idx.db,file,msmpeng.exe,process,read,msmpeng.exe,1523540600116000000,774,
searchfilterhost.exe-********.pf,file,msmpeng.exe,process,read,msmpeng.exe,1523540606444000000,774,
svchost.exe,file,msmpeng.exe,process,read,msmpeng.exe,1523540615255000000,774,
kernel32.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523540634584000000,774,
windows.devices.enumeration.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541111467000000,774,
windows.cortana.pal.desktop.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541111467000001,774,
deviceassociation.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541111468000000,774,
cldapi.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541139459000000,774,
fltlib.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541139460000000,774,
aepic.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541139461000000,774,
duser.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541139463000000,774,
dui70.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541139463000001,774,
thumbcache.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541139464000000,774,
ntshrui.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541140721000000,774,
filesyncshell64.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541140721000001,774,
wininet.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541140722000000,774,
sxs.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541151488000000,774,
rtffilt.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541151488000001,774,
msftedit.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541151489000000,774,
windows.globalization.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541151490000000,774,
globinputhost.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541151491000000,774,
userenv.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541162742000000,774,
uxtheme.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541162743000000,774,
msctf.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541162825000000,774,
winmm.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541169998000000,774,
winmmbase.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541169999000000,774,
explorerframe.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541174249000000,774,
duser.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541174253000000,774,
msiso.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541183933000000,774,
resourcepolicyclient.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541187641000000,774,
d3d10warp.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541187644000000,774,
windowscodecs.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192658000000,774,
usp10.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192659000000,774,
globinputhost.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192661000000,774,
fltlib.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192663000000,774,
ntmarta.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192664000000,774,
msimtf.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192665000000,774,
msostyle.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192666000000,774,
textinputframework.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192669000000,774,
coremessaging.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192670000000,774,
msxml6.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541192672000000,774,
msoafa6.tmp,file,msmpeng.exe,process,read,msmpeng.exe,1523541194836000000,774,
grooveintlresource.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541200743000000,774,
davhlpr.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541225626000000,774,
