sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,smss.exe,process,start,graph_head,-1,-1,311.0
smss.exe,process,smss.exe,process,start,smss.exe,1557943500393000000,311,773.0
ntdll.dll,file,smss.exe,process,read,smss.exe,1557943814041000000,773,
kernel32.dll,file,smss.exe,process,read,smss.exe,1557943814042000000,773,
wow64.dll,file,smss.exe,process,read,smss.exe,1557943814042000001,773,
wow64win.dll,file,smss.exe,process,read,smss.exe,1557943814042000002,773,
user32.dll,file,smss.exe,process,read,smss.exe,1557943814042000003,773,
wow64cpu.dll,file,smss.exe,process,read,smss.exe,1557943814042000004,773,
kernel32.dll,file,smss.exe,process,read,smss.exe,1557943814042000005,773,
thunderbird.exe,file,smss.exe,process,read,smss.exe,1557943814043000000,773,
advapi32.dll,file,smss.exe,process,read,smss.exe,1557943814043000001,773,
locale.nls,file,smss.exe,process,read,smss.exe,1557943814043000002,773,
msvcrt.dll,file,smss.exe,process,read,smss.exe,1557943814043000003,773,
sechost.dll,file,smss.exe,process,read,smss.exe,1557943814043000004,773,
ntdll.dll,file,smss.exe,process,read,smss.exe,1557943814043000005,773,
kernelbase.dll,file,smss.exe,process,read,smss.exe,1557943814043000006,773,
ucrtbase.dll,file,smss.exe,process,read,smss.exe,1557943814044000000,773,
rpcrt4.dll,file,smss.exe,process,read,smss.exe,1557943814044000001,773,
bcryptprimitives.dll,file,smss.exe,process,read,smss.exe,1557943814044000002,773,
cryptbase.dll,file,smss.exe,process,read,smss.exe,1557943814044000003,773,
sspicli.dll,file,smss.exe,process,read,smss.exe,1557943814044000004,773,
mozglue.dll,file,smss.exe,process,read,smss.exe,1557943814044000005,773,
version.dll,file,smss.exe,process,read,smss.exe,1557943814045000000,773,
user32.dll,file,smss.exe,process,read,smss.exe,1557943814045000001,773,
win32u.dll,file,smss.exe,process,read,smss.exe,1557943814045000002,773,
gdi32.dll,file,smss.exe,process,read,smss.exe,1557943814045000003,773,
gdi32full.dll,file,smss.exe,process,read,smss.exe,1557943814045000004,773,
dbghelp.dll,file,smss.exe,process,read,smss.exe,1557943814045000005,773,
