sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,smss.exe,process,start,graph_head,-1,-1,807.0
users,file,smss.exe,process,read,smss.exe,1557959865768000000,807,
file_root,file,smss.exe,process,read,smss.exe,1557959865768000001,807,
file_root,file,smss.exe,process,read,smss.exe,1557959865768000002,807,
windows,file,smss.exe,process,read,smss.exe,1557959865769000000,807,
globalization,file,smss.exe,process,read,smss.exe,1557959865770000000,807,
registration,file,smss.exe,process,read,smss.exe,1557959865770000001,807,
system32,file,smss.exe,process,read,smss.exe,1557959865771000000,807,
en-us,file,smss.exe,process,read,smss.exe,1557959865771000001,807,
en-us,file,smss.exe,process,read,smss.exe,1557959865772000000,807,
svchost.exe.mui,file,smss.exe,process,read,smss.exe,1557959926289000000,807,
ucrtbase.dll,file,smss.exe,process,read,smss.exe,1557959926293000000,807,
svchost.exe,file,smss.exe,process,read,smss.exe,1557959926293000001,807,
sechost.dll,file,smss.exe,process,read,smss.exe,1557959926293000002,807,
winhttp.dll,file,smss.exe,process,read,smss.exe,1557959926294000000,807,
wldp.dll,file,smss.exe,process,read,smss.exe,1557959926294000001,807,
kernel.appcore.dll,file,smss.exe,process,read,smss.exe,1557959926294000002,807,
pushtoinstall.dll,file,smss.exe,process,read,smss.exe,1557959926294000003,807,
bcryptprimitives.dll,file,smss.exe,process,read,smss.exe,1557959926294000004,807,
msvcrt.dll,file,smss.exe,process,read,smss.exe,1557959926294000005,807,
gdi32.dll,file,smss.exe,process,read,smss.exe,1557959926294000006,807,
sspicli.dll,file,smss.exe,process,read,smss.exe,1557959926296000000,807,
kernelbase.dll,file,smss.exe,process,read,smss.exe,1557960348869000000,807,
user32.dll,file,smss.exe,process,read,smss.exe,1557960348870000000,807,
rpcrt4.dll,file,smss.exe,process,read,smss.exe,1557960348872000000,807,
site.pyc,file,smss.exe,process,read,smss.exe,1557960348873000000,807,
os.pyc,file,smss.exe,process,read,smss.exe,1557960348873000001,807,
profapi.dll,file,smss.exe,process,read,smss.exe,1557960348873000002,807,
traceback.pyc,file,smss.exe,process,read,smss.exe,1557960348874000000,807,
__init__.pyc,file,smss.exe,process,read,smss.exe,1557960348875000000,807,
kernelbase.dll.mui,file,smss.exe,process,read,smss.exe,1557960348875000001,807,
sre_constants.pyc,file,smss.exe,process,read,smss.exe,1557960348875000002,807,
functools.pyc,file,smss.exe,process,read,smss.exe,1557960348876000000,807,
cp1252.pyc,file,smss.exe,process,read,smss.exe,1557960348876000001,807,
__init__.pyc,file,smss.exe,process,read,smss.exe,1557960348877000000,807,
bcrypt.dll,file,smss.exe,process,read,smss.exe,1557960348877000001,807,
cryptbase.dll,file,smss.exe,process,read,smss.exe,1557960348877000002,807,
subprocess.pyc,file,smss.exe,process,read,smss.exe,1557960348878000000,807,
__future__.pyc,file,smss.exe,process,read,smss.exe,1557960348879000000,807,
exceptions.pyc,file,smss.exe,process,read,smss.exe,1557960348879000001,807,
pickle.pyc,file,smss.exe,process,read,smss.exe,1557960348879000002,807,
hashlib.pyc,file,smss.exe,process,read,smss.exe,1557960348879000003,807,
__init__.pyc,file,smss.exe,process,read,smss.exe,1557960348879000004,807,
contextlib.pyc,file,smss.exe,process,read,smss.exe,1557960348880000000,807,
__init__.pyc,file,smss.exe,process,read,smss.exe,1557960348880000001,807,
numbers.pyc,file,smss.exe,process,read,smss.exe,1557960348881000000,807,
socket.pyc,file,smss.exe,process,read,smss.exe,1557960348881000001,807,
scanner.pyc,file,smss.exe,process,read,smss.exe,1557960348881000002,807,
