sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,sshd.exe,process,start,graph_head,-1,-1,230.0
sshd.exe,process,scp,process,start,sshd.exe,1558033408637000000,230,513.0
ntdll.dll,file,scp,process,read,scp,1558033408648000000,513,
admin,file,scp,process,read,scp,1558033408648000001,513,
scp.exe,file,scp,process,read,scp,1558033408648000002,513,
kernelbase.dll,file,scp,process,read,scp,1558033408649000000,513,
kernel32.dll,file,scp,process,read,scp,1558033408649000001,513,
user32.dll,file,scp,process,read,scp,1558033408650000000,513,
kernelbase.dll,file,scp,process,read,scp,1558033408650000001,513,
rpcrt4.dll,file,scp,process,read,scp,1558033408650000002,513,
ws2_32.dll,file,scp,process,read,scp,1558033408650000003,513,
gdi32full.dll,file,scp,process,read,scp,1558033408651000000,513,
gdi32.dll,file,scp,process,read,scp,1558033408651000001,513,
msvcrt.dll,file,scp,process,read,scp,1558033408651000002,513,
ucrtbase.dll,file,scp,process,read,scp,1558033408651000003,513,
win32u.dll,file,scp,process,read,scp,1558033408651000004,513,
advapi32.dll,file,scp,process,read,scp,1558033408651000005,513,
msvcp_win.dll,file,scp,process,read,scp,1558033408651000006,513,
sechost.dll,file,scp,process,read,scp,1558033408652000000,513,
netapi32.dll,file,scp,process,read,scp,1558033408652000001,513,
netapi32.dll,file,scp,process,read,scp,1558033408652000002,513,
secur32.dll,file,scp,process,read,scp,1558033408652000003,513,
netapi32.dll,file,scp,process,read,scp,1558033408652000004,513,
secur32.dll,file,scp,process,read,scp,1558033408653000000,513,
secur32.dll,file,scp,process,read,scp,1558033408653000001,513,
logoncli.dll,file,scp,process,read,scp,1558033408654000000,513,
netutils.dll,file,scp,process,read,scp,1558033408654000001,513,
netutils.dll,file,scp,process,read,scp,1558033408654000002,513,
logoncli.dll,file,scp,process,read,scp,1558033408654000003,513,
netutils.dll,file,scp,process,read,scp,1558033408654000004,513,
logoncli.dll,file,scp,process,read,scp,1558033408654000005,513,
sspicli.dll,file,scp,process,read,scp,1558033408655000000,513,
samcli.dll,file,scp,process,read,scp,1558033408655000001,513,
sspicli.dll,file,scp,process,read,scp,1558033408655000002,513,
samcli.dll,file,scp,process,read,scp,1558033408655000003,513,
sspicli.dll,file,scp,process,read,scp,1558033408655000004,513,
samcli.dll,file,scp,process,read,scp,1558033408655000005,513,
ws2_32.dll,file,scp,process,read,scp,1558033408656000000,513,
user32.dll,file,scp,process,read,scp,1558033408656000001,513,
tester.exe,file,scp,process,read,scp,1558033408682000000,513,
scp,process,tester.exe,file,write,scp,1558033408698000000,513,
