sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,msmpeng.exe,process,start,graph_head,-1,-1,1484.0
ehstorshell.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523540585619000000,1484,
.winlogbeat.yml,file,msmpeng.exe,process,read,msmpeng.exe,1523540585776000000,1484,
iconcache_16.db,file,msmpeng.exe,process,read,msmpeng.exe,1523540600099000000,1484,
iconcache_idx.db,file,msmpeng.exe,process,read,msmpeng.exe,1523540600116000000,1484,
searchprotocolhost.exe-0cb8cade.pf,file,msmpeng.exe,process,read,msmpeng.exe,1523540606302000000,1484,
searchfilterhost.exe-********.pf,file,msmpeng.exe,process,read,msmpeng.exe,1523540606444000000,1484,
svchost.exe-afde613f.pf,file,msmpeng.exe,process,read,msmpeng.exe,1523540625347000000,1484,
kernel32.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523540634584000000,1484,
windows.devices.enumeration.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541111467000000,1484,
policymanager.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541111468000000,1484,
deviceaccess.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541111470000000,1484,
windows.staterepositoryps.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541111471000000,1484,
svchost.exe-0c2d202c.pf,file,msmpeng.exe,process,read,msmpeng.exe,1523541115802000000,1484,
wordpad.exe-d7fd7414.pf,file,msmpeng.exe,process,read,msmpeng.exe,1523541117789000000,1484,
aepic.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541139461000000,1484,
duser.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541139463000000,1484,
dui70.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541139463000001,1484,
filesyncshell64.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541140721000000,1484,
ntshrui.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541140721000001,1484,
msvcp100.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541140723000000,1484,
msftedit.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541151489000000,1484,
bcp47langs.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541151490000000,1484,
windows.globalization.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541151490000001,1484,
globinputhost.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541151491000000,1484,
wtsapi32.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541162735000000,1484,
userenv.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541162742000000,1484,
oleaut32.dll,file,msmpeng.exe,process,read,msmpeng.exe,1523541162872000000,1484,
excel.exe,file,msmpeng.exe,process,read,msmpeng.exe,1523541167048000000,1484,
cvr439c.tmp.cvr,file,msmpeng.exe,process,read,msmpeng.exe,1523541167192000000,1484,
