sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,smss.exe,process,start,graph_head,-1,-1,708.0
locale.nls,file,smss.exe,process,read,smss.exe,1523299101898000000,708,
sortdefault.nls,file,smss.exe,process,read,smss.exe,1523299101899000000,708,
windowsshell.manifest,file,smss.exe,process,read,smss.exe,1523299101899000001,708,
consent.exe.mui,file,smss.exe,process,read,smss.exe,1523299101899000002,708,
r***********d.clb,file,smss.exe,process,read,smss.exe,1523299101899000003,708,
ntdll.dll,file,smss.exe,process,read,smss.exe,1523299101904000000,708,
kernel32.dll,file,smss.exe,process,read,smss.exe,1523299101904000001,708,
consent.exe,file,smss.exe,process,read,smss.exe,1523299101904000002,708,
gdi32.dll,file,smss.exe,process,read,smss.exe,1523299101910000000,708,
user32.dll,file,smss.exe,process,read,smss.exe,1523299101910000001,708,
kernelbase.dll,file,smss.exe,process,read,smss.exe,1523299101910000002,708,
win32u.dll,file,smss.exe,process,read,smss.exe,1523299101910000003,708,
crypt32.dll,file,smss.exe,process,read,smss.exe,1523299101910000004,708,
gdi32full.dll,file,smss.exe,process,read,smss.exe,1523299101910000005,708,
msvcp_win.dll,file,smss.exe,process,read,smss.exe,1523299101910000006,708,
ucrtbase.dll,file,smss.exe,process,read,smss.exe,1523299101910000007,708,
combase.dll,file,smss.exe,process,read,smss.exe,1523299101910000008,708,
bcryptprimitives.dll,file,smss.exe,process,read,smss.exe,1523299101910000009,708,
msasn1.dll,file,smss.exe,process,read,smss.exe,1523299101910000010,708,
sechost.dll,file,smss.exe,process,read,smss.exe,1523299101910000011,708,
msvcrt.dll,file,smss.exe,process,read,smss.exe,1523299101910000012,708,
rpcrt4.dll,file,smss.exe,process,read,smss.exe,1523299101910000013,708,
imm32.dll,file,smss.exe,process,read,smss.exe,1523299101911000000,708,
userenv.dll,file,smss.exe,process,read,smss.exe,1523299101911000001,708,
cfgmgr32.dll,file,smss.exe,process,read,smss.exe,1523299101911000002,708,
msctfmonitor.dll,file,smss.exe,process,read,smss.exe,1523299101911000003,708,
ole32.dll,file,smss.exe,process,read,smss.exe,1523299101911000004,708,
amsi.dll,file,smss.exe,process,read,smss.exe,1523299101911000005,708,
sspicli.dll,file,smss.exe,process,read,smss.exe,1523299101911000006,708,
comctl32.dll,file,smss.exe,process,read,smss.exe,1523299101911000007,708,
shell32.dll,file,smss.exe,process,read,smss.exe,1523299101911000008,708,
wtsapi32.dll,file,smss.exe,process,read,smss.exe,1523299101911000009,708,
msctf.dll,file,smss.exe,process,read,smss.exe,1523299101911000010,708,
winsta.dll,file,smss.exe,process,read,smss.exe,1523299101911000011,708,
wmsgapi.dll,file,smss.exe,process,read,smss.exe,1523299101911000012,708,
windows.storage.dll,file,smss.exe,process,read,smss.exe,1523299101912000000,708,
bcrypt.dll,file,smss.exe,process,read,smss.exe,1523299101912000001,708,
kernel.appcore.dll,file,smss.exe,process,read,smss.exe,1523299101912000002,708,
powrprof.dll,file,smss.exe,process,read,smss.exe,1523299101912000003,708,
amsiproxy.dll,file,smss.exe,process,read,smss.exe,1523299101912000004,708,
shcore.dll,file,smss.exe,process,read,smss.exe,1523299101912000005,708,
cryptbase.dll,file,smss.exe,process,read,smss.exe,1523299101912000006,708,
propsys.dll,file,smss.exe,process,read,smss.exe,1523299101912000007,708,
wintrust.dll,file,smss.exe,process,read,smss.exe,1523299101912000008,708,
imagehlp.dll,file,smss.exe,process,read,smss.exe,1523299101912000009,708,
urlmon.dll,file,smss.exe,process,read,smss.exe,1523299101912000010,708,
rsaenh.dll,file,smss.exe,process,read,smss.exe,1523299101912000011,708,
gpapi.dll,file,smss.exe,process,read,smss.exe,1523299101912000012,708,
uxtheme.dll,file,smss.exe,process,read,smss.exe,1523299101912000013,708,
clbcatq.dll,file,smss.exe,process,read,smss.exe,1523299101912000014,708,
iertutil.dll,file,smss.exe,process,read,smss.exe,1523299101912000015,708,
advapi32.dll,file,smss.exe,process,read,smss.exe,1523299101912000016,708,
svchost.exe,file,smss.exe,process,read,smss.exe,1523299102471000000,708,
tileobjserver.dll,file,smss.exe,process,read,smss.exe,1523299102472000000,708,
esent.dll,file,smss.exe,process,read,smss.exe,1523299102472000001,708,
wldp.dll,file,smss.exe,process,read,smss.exe,1523299102475000000,708,
dllhost.exe,file,smss.exe,process,read,smss.exe,1523299102534000000,708,
idstore.dll,file,smss.exe,process,read,smss.exe,1523299102535000000,708,
tabtip.exe,file,smss.exe,process,read,smss.exe,1523299102629000000,708,
tipskins.dll,file,smss.exe,process,read,smss.exe,1523299102631000000,708,
coreuicomponents.dll,file,smss.exe,process,read,smss.exe,1523299102631000001,708,
dwmapi.dll,file,smss.exe,process,read,smss.exe,1523299102631000002,708,
msvcp110_win.dll,file,smss.exe,process,read,smss.exe,1523299102632000000,708,
sapi_onecore.dll,file,smss.exe,process,read,smss.exe,1523299102632000001,708,
wintypes.dll,file,smss.exe,process,read,smss.exe,1523299102632000002,708,
duser.dll,file,smss.exe,process,read,smss.exe,1523299102633000000,708,
tipres.dll.mui,file,smss.exe,process,read,smss.exe,1523299102633000001,708,
uiautomationcore.dll,file,smss.exe,process,read,smss.exe,1523299102634000000,708,
input.dll,file,smss.exe,process,read,smss.exe,1523299102634000001,708,
oleacc.dll,file,smss.exe,process,read,smss.exe,1523299102634000002,708,
inputswitch.dll.mui,file,smss.exe,process,read,smss.exe,1523299102634000003,708,
policymanager.dll,file,smss.exe,process,read,smss.exe,1523299102634000004,708,
tipresx.dll,file,smss.exe,process,read,smss.exe,1523299102634000005,708,
inputswitch.dll,file,smss.exe,process,read,smss.exe,1523299102634000006,708,
xmllite.dll,file,smss.exe,process,read,smss.exe,1523299102635000000,708,
~fontcache-system.dat,file,smss.exe,process,read,smss.exe,1523299102635000001,708,
tipresx.dll.mui,file,smss.exe,process,read,smss.exe,1523299102635000002,708,
seguisym.ttf,file,smss.exe,process,read,smss.exe,1523299102635000003,708,
dui70.dll.mui,file,smss.exe,process,read,smss.exe,1523299102635000004,708,
~fontcache-s-1-5-18.dat,file,smss.exe,process,read,smss.exe,1523299102635000005,708,
