sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,-,process,start,graph_head,-1,-1,472.0
kernel32.dll,file,-,process,read,-,1557236748901000000,472,
kernelbase.dll,file,-,process,read,-,1557236748901000001,472,
ucrtbase.dll,file,-,process,read,-,1557236748902000000,472,
locale.nls,file,-,process,read,-,1557236748902000001,472,
msvcp_win.dll,file,-,process,read,-,1557236748902000002,472,
gdi32full.dll,file,-,process,read,-,1557236748902000003,472,
user32.dll,file,-,process,read,-,1557236748902000004,472,
win32u.dll,file,-,process,read,-,1557236748902000005,472,
combase.dll,file,-,process,read,-,1557236748903000000,472,
msasn1.dll,file,-,process,read,-,1557236748903000001,472,
crypt32.dll,file,-,process,read,-,1557236748903000002,472,
rpcrt4.dll,file,-,process,read,-,1557236748903000003,472,
bcryptprimitives.dll,file,-,process,read,-,1557236748903000004,472,
sspicli.dll,file,-,process,read,-,1557236748904000000,472,
sechost.dll,file,-,process,read,-,1557236748904000001,472,
profapi.dll,file,-,process,read,-,1557236748904000002,472,
msimg32.dll,file,-,process,read,-,1557236748905000000,472,
msctf.dll,file,-,process,read,-,1557236748905000001,472,
comctl32.dll,file,-,process,read,-,1557236748905000002,472,
cryptsp.dll,file,-,process,read,-,1557236748905000003,472,
wtsapi32.dll,file,-,process,read,-,1557236748905000004,472,
consent.exe.mui,file,-,process,read,-,1557236748906000000,472,
cfgmgr32.dll,file,-,process,read,-,1557236748906000001,472,
shlwapi.dll,file,-,process,read,-,1557236748906000002,472,
amsiproxy.dll,file,-,process,read,-,1557236748907000000,472,
r***********d.clb,file,-,process,read,-,1557236748907000001,472,
rsaenh.dll,file,-,process,read,-,1557236748907000002,472,
uxtheme.dll,file,-,process,read,-,1557236748907000003,472,
propsys.dll,file,-,process,read,-,1557236748908000000,472,
urlmon.dll,file,-,process,read,-,1557236748908000001,472,
file_root,file,-,process,read,-,1557236766544000000,472,
file_root,file,-,process,read,-,1557236766545000000,472,
registration,file,-,process,read,-,1557236766545000001,472,
en-us,file,-,process,read,-,1557236766546000000,472,
-,process,cachedimage_1024_768_pos4.jpg,file,write,-,1557236783571000000,472,
