sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,smss.exe,process,start,graph_head,-1,-1,558.0
msvcrt.dll,file,smss.exe,process,read,smss.exe,1522936371703000000,558,
logonui.exe,file,smss.exe,process,read,smss.exe,1522936371703000001,558,
bcryptprimitives.dll,file,smss.exe,process,read,smss.exe,1522936371704000000,558,
kernel.appcore.dll,file,smss.exe,process,read,smss.exe,1522936371704000001,558,
win32u.dll,file,smss.exe,process,read,smss.exe,1522936371704000002,558,
ucrtbase.dll,file,smss.exe,process,read,smss.exe,1522936371704000003,558,
gdi32full.dll,file,smss.exe,process,read,smss.exe,1522936371705000000,558,
uxtheme.dll,file,smss.exe,process,read,smss.exe,1522936371706000000,558,
imm32.dll,file,smss.exe,process,read,smss.exe,1522936371706000001,558,
logoncontroller.dll,file,smss.exe,process,read,smss.exe,1522936371706000002,558,
shlwapi.dll,file,smss.exe,process,read,smss.exe,1522936371707000000,558,
sechost.dll,file,smss.exe,process,read,smss.exe,1522936371707000001,558,
windows.ui.logon.pri,file,smss.exe,process,read,smss.exe,1522936371722000000,558,
rpcss.dll,file,smss.exe,process,read,smss.exe,1522936371722000001,558,
windows.ui.logon.en-us.pri,file,smss.exe,process,read,smss.exe,1522936371722000002,558,
~fontcache-fontface.dat,file,smss.exe,process,read,smss.exe,1522936371722000003,558,
credprovs.dll.mui,file,smss.exe,process,read,smss.exe,1522936371722000004,558,
segoeuisl.ttf,file,smss.exe,process,read,smss.exe,1522936371723000000,558,
{************************************}.2.ver0x***************b.db,file,smss.exe,process,read,smss.exe,1522936371723000001,558,
cversions.3.db,file,smss.exe,process,read,smss.exe,1522936371723000002,558,
credprovhost.dll.mui,file,smss.exe,process,read,smss.exe,1522936371723000003,558,
{************************************}.2.ver0x****************.db,file,smss.exe,process,read,smss.exe,1522936371723000004,558,
rpcrt4.dll,file,smss.exe,process,read,smss.exe,1522936371730000000,558,
clbcatq.dll,file,smss.exe,process,read,smss.exe,1522936371731000000,558,
advapi32.dll,file,smss.exe,process,read,smss.exe,1522936371731000001,558,
powrprof.dll,file,smss.exe,process,read,smss.exe,1522936371731000002,558,
winmm.dll,file,smss.exe,process,read,smss.exe,1522936371732000000,558,
ole32.dll,file,smss.exe,process,read,smss.exe,1522936371732000001,558,
textinputframework.dll,file,smss.exe,process,read,smss.exe,1522936371732000002,558,
msctf.dll,file,smss.exe,process,read,smss.exe,1522936371732000003,558,
coremessaging.dll,file,smss.exe,process,read,smss.exe,1522936371732000004,558,
mrmcorer.dll,file,smss.exe,process,read,smss.exe,1522936371732000005,558,
wincorlib.dll,file,smss.exe,process,read,smss.exe,1522936371732000006,558,
winmmbase.dll,file,smss.exe,process,read,smss.exe,1522936371732000007,558,
dxgi.dll,file,smss.exe,process,read,smss.exe,1522936371733000000,558,
wintypes.dll,file,smss.exe,process,read,smss.exe,1522936371733000001,558,
uiautomationcore.dll,file,smss.exe,process,read,smss.exe,1522936371733000002,558,
windows.ui.logon.dll,file,smss.exe,process,read,smss.exe,1522936371733000003,558,
imagehlp.dll,file,smss.exe,process,read,smss.exe,1522936371733000004,558,
dcomp.dll,file,smss.exe,process,read,smss.exe,1522936371733000005,558,
windows.ui.xaml.resources.dll,file,smss.exe,process,read,smss.exe,1522936371733000006,558,
directmanipulation.dll,file,smss.exe,process,read,smss.exe,1522936371734000000,558,
inputhost.dll,file,smss.exe,process,read,smss.exe,1522936371734000001,558,
shell32.dll,file,smss.exe,process,read,smss.exe,1522936371734000002,558,
dwrite.dll,file,smss.exe,process,read,smss.exe,1522936371734000003,558,
sspicli.dll,file,smss.exe,process,read,smss.exe,1522936371734000004,558,
windows.ui.xaml.maps.dll,file,smss.exe,process,read,smss.exe,1522936371734000005,558,
windows.ui.xaml.controls.dll,file,smss.exe,process,read,smss.exe,1522936371734000006,558,
d2d1.dll,file,smss.exe,process,read,smss.exe,1522936371734000007,558,
facecredentialprovider.dll,file,smss.exe,process,read,smss.exe,1522936371735000000,558,
aepic.dll,file,smss.exe,process,read,smss.exe,1522936371735000001,558,
windowscodecs.dll,file,smss.exe,process,read,smss.exe,1522936371735000002,558,
ncrypt.dll,file,smss.exe,process,read,smss.exe,1522936371735000003,558,
credprovs.dll,file,smss.exe,process,read,smss.exe,1522936371735000004,558,
deviceassociation.dll,file,smss.exe,process,read,smss.exe,1522936371735000005,558,
credprov2fahelper.dll,file,smss.exe,process,read,smss.exe,1522936371736000000,558,
windows.media.dll,file,smss.exe,process,read,smss.exe,1522936371736000001,558,
mfplat.dll,file,smss.exe,process,read,smss.exe,1522936371736000002,558,
mfsensorgroup.dll,file,smss.exe,process,read,smss.exe,1522936371736000003,558,
samlib.dll,file,smss.exe,process,read,smss.exe,1522936371736000004,558,
locale.nls,file,smss.exe,process,read,smss.exe,1522936372575000000,558,
win32kbase.sys,file,smss.exe,process,read,smss.exe,1522936372584000000,558,
