sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,firefox.exe,process,start,graph_head,-1,-1,423.0
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557241426031000000,423,538.0
file_root,file,firefox.exe,process,read,firefox.exe,1557242272848000000,538,
file_root,file,firefox.exe,process,read,firefox.exe,1557242272850000000,538,
file_root,file,firefox.exe,process,read,firefox.exe,1557242272850000001,538,
users,file,firefox.exe,process,read,firefox.exe,1557242320612000000,538,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557242320612000001,538,
appdata,file,firefox.exe,process,read,firefox.exe,1557242320613000000,538,
admin,file,firefox.exe,process,read,firefox.exe,1557242320613000001,538,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557242320614000000,538,
roaming,file,firefox.exe,process,read,firefox.exe,1557242320614000001,538,
microsoft,file,firefox.exe,process,read,firefox.exe,1557242320614000002,538,
windows,file,firefox.exe,process,read,firefox.exe,1557242320615000000,538,
themes,file,firefox.exe,process,read,firefox.exe,1557242320615000001,538,
cachedfiles,file,firefox.exe,process,read,firefox.exe,1557242320632000000,538,
s-1-5-21-*********-*********-**********-1004,file,firefox.exe,process,read,firefox.exe,1557242320632000001,538,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557242320633000000,538,
public,file,firefox.exe,process,read,firefox.exe,1557242320644000000,538,
cachedimage_1024_768_pos4.jpg,file,firefox.exe,process,read,firefox.exe,1557242320696000000,538,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557242320699000000,538,
automaticdestinations,file,firefox.exe,process,read,firefox.exe,1557242320699000001,538,
documents,file,firefox.exe,process,read,firefox.exe,1557242320716000000,538,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557242320717000000,538,
desktop,file,firefox.exe,process,read,firefox.exe,1557242320723000000,538,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557242320724000000,538,
downloads,file,firefox.exe,process,read,firefox.exe,1557242320728000000,538,
