sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,explorer.exe,process,start,graph_head,-1,-1,1293.0
windows.services.targetedcontent.dll,file,explorer.exe,process,read,explorer.exe,1522851039249000000,1293,
windows.services.targetedcontent.dll,file,explorer.exe,process,read,explorer.exe,1522851039249000001,1293,
kernelbase.dll,file,explorer.exe,process,read,explorer.exe,1522851039250000000,1293,
****************************************************************,file,explorer.exe,process,read,explorer.exe,1522851039384000000,1293,
file_root,file,explorer.exe,process,read,explorer.exe,1522854671275000000,1293,
file_root,file,explorer.exe,process,read,explorer.exe,1522854671276000000,1293,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1522933354595000000,1293,
users,file,explorer.exe,process,read,explorer.exe,1522933354596000000,1293,
admin,file,explorer.exe,process,read,explorer.exe,1522933354596000001,1293,
roaming,file,explorer.exe,process,read,explorer.exe,1522933354597000000,1293,
appdata,file,explorer.exe,process,read,explorer.exe,1522933354597000001,1293,
microsoft,file,explorer.exe,process,read,explorer.exe,1522933354600000000,1293,
themes,file,explorer.exe,process,read,explorer.exe,1522933354601000000,1293,
windows,file,explorer.exe,process,read,explorer.exe,1522933354601000001,1293,
s-1-5-21-*********-*********-**********-1004,file,explorer.exe,process,read,explorer.exe,1522933354629000000,1293,
cachedfiles,file,explorer.exe,process,read,explorer.exe,1522933354629000001,1293,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1522933354630000000,1293,
public,file,explorer.exe,process,read,explorer.exe,1522933354638000000,1293,
cachedimage_1024_768_pos4.jpg,file,explorer.exe,process,read,explorer.exe,1522933354803000000,1293,
**********.automaticdestinations-ms,file,explorer.exe,process,read,explorer.exe,1522933354822000000,1293,
pictures,file,explorer.exe,process,read,explorer.exe,1522933354825000000,1293,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1522933354826000000,1293,
documents,file,explorer.exe,process,read,explorer.exe,1522933354828000000,1293,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1522933354829000000,1293,
desktop,file,explorer.exe,process,read,explorer.exe,1522933354830000000,1293,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1522933354831000000,1293,
downloads,file,explorer.exe,process,read,explorer.exe,1522933354832000000,1293,
desktop.ini,file,explorer.exe,process,read,explorer.exe,1522933354833000000,1293,
**********.automaticdestinations-ms,file,explorer.exe,process,read,explorer.exe,1522933354835000000,1293,
firefox.lnk,file,explorer.exe,process,read,explorer.exe,1522933510342000000,1293,
mozilla firefox,file,explorer.exe,process,read,explorer.exe,1522933510350000000,1293,
firefox.exe:zone.identifier,file,explorer.exe,process,read,explorer.exe,1522933510352000000,1293,
firefox.exe,file,explorer.exe,process,read,explorer.exe,1522933510352000001,1293,
sysmain.sdb,file,explorer.exe,process,read,explorer.exe,1522933510517000000,1293,
_**********.cdf-ms,file,explorer.exe,process,read,explorer.exe,1522933510524000000,1293,
desktop,file,explorer.exe,process,read,explorer.exe,1522933510547000000,1293,
slideshow.ini,file,explorer.exe,process,read,explorer.exe,1522934012929000000,1293,
accessories,file,explorer.exe,process,read,explorer.exe,1522934089703000000,1293,
notepad.lnk,file,explorer.exe,process,read,explorer.exe,1522934089706000000,1293,
$usnjrnl:$j,file,explorer.exe,process,read,explorer.exe,1522935965895000000,1293,
resources.pri,file,explorer.exe,process,read,explorer.exe,1522937623428000000,1293,
immersivecontrolpanel,file,explorer.exe,process,read,explorer.exe,1522937623428000001,1293,
pris,file,explorer.exe,process,read,explorer.exe,1522937623429000000,1293,
**********,file,explorer.exe,process,read,explorer.exe,1522937623429000001,1293,
**********.pri,file,explorer.exe,process,read,explorer.exe,1522937623430000000,1293,
resources.en-us.pri,file,explorer.exe,process,read,explorer.exe,1522937623430000001,1293,
windows,file,explorer.exe,process,read,explorer.exe,1522937623432000000,1293,
images,file,explorer.exe,process,read,explorer.exe,1522937623433000000,1293,
local,file,explorer.exe,process,read,explorer.exe,1522937623435000000,1293,
thumbcachetodelete,file,explorer.exe,process,read,explorer.exe,1522937623436000000,1293,
thumbcache_idx.db,file,explorer.exe,process,read,explorer.exe,1522937623437000000,1293,
thmb74.tmp,file,explorer.exe,process,read,explorer.exe,1522937623437000001,1293,
thumbcache_16.db,file,explorer.exe,process,read,explorer.exe,1522937623496000000,1293,
explorer,file,explorer.exe,process,read,explorer.exe,1522937623497000000,1293,
thumbcache_48.db,file,explorer.exe,process,read,explorer.exe,1522946191896000000,1293,
thumbcache_256.db,file,explorer.exe,process,read,explorer.exe,1522946191901000000,1293,
uiautomationcore.dll,file,explorer.exe,process,read,explorer.exe,1522946266262000000,1293,
explorer.exe,file,explorer.exe,process,read,explorer.exe,1522946353449000000,1293,
display.dll.mui,file,explorer.exe,process,read,explorer.exe,1522946368385000000,1293,
display.dll,file,explorer.exe,process,read,explorer.exe,1522946368385000001,1293,
explorer.exe,process,explorer.exe,process,start,explorer.exe,1523277852517000000,1293,740.0
resources.pri,file,explorer.exe,process,read,explorer.exe,1523277852857000000,740,
pris,file,explorer.exe,process,read,explorer.exe,1523277852858000000,740,
immersivecontrolpanel,file,explorer.exe,process,read,explorer.exe,1523277852858000001,740,
**********.pri,file,explorer.exe,process,read,explorer.exe,1523277852859000000,740,
**********,file,explorer.exe,process,read,explorer.exe,1523277852859000001,740,
resources.en-us.pri,file,explorer.exe,process,read,explorer.exe,1523277852859000002,740,
file_root,file,explorer.exe,process,read,explorer.exe,1523277852860000000,740,
windows,file,explorer.exe,process,read,explorer.exe,1523277852860000001,740,
images,file,explorer.exe,process,read,explorer.exe,1523277852861000000,740,
local,file,explorer.exe,process,read,explorer.exe,1523277852862000000,740,
admin,file,explorer.exe,process,read,explorer.exe,1523277852862000001,740,
thumbcachetodelete,file,explorer.exe,process,read,explorer.exe,1523277852863000000,740,
thmb74.tmp,file,explorer.exe,process,read,explorer.exe,1523277852863000001,740,
thumbcache_idx.db,file,explorer.exe,process,read,explorer.exe,1523277852864000000,740,
thumbcache_16.db,file,explorer.exe,process,read,explorer.exe,1523277852865000000,740,
