sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,smss.exe,process,start,graph_head,-1,-1,1052.0
smss.exe,process,smss.exe,process,start,smss.exe,1522874760199000000,1052,1079.0
ntdll.dll,file,smss.exe,process,read,smss.exe,1522874767323000000,1079,
ucrtbase.dll,file,smss.exe,process,read,smss.exe,1522874767324000000,1079,
kernel32.dll,file,smss.exe,process,read,smss.exe,1522874767324000001,1079,
locale.nls,file,smss.exe,process,read,smss.exe,1522874767324000002,1079,
kernelbase.dll,file,smss.exe,process,read,smss.exe,1522874767324000003,1079,
dllhost.exe,file,smss.exe,process,read,smss.exe,1522874767324000004,1079,
rpcss.dll,file,smss.exe,process,read,smss.exe,1522874767325000000,1079,
kernel.appcore.dll,file,smss.exe,process,read,smss.exe,1522874767325000001,1079,
rpcrt4.dll,file,smss.exe,process,read,smss.exe,1522874767325000002,1079,
combase.dll,file,smss.exe,process,read,smss.exe,1522874767325000003,1079,
bcryptprimitives.dll,file,smss.exe,process,read,smss.exe,1522874767325000004,1079,
win32u.dll,file,smss.exe,process,read,smss.exe,1522874767326000000,1079,
clbcatq.dll,file,smss.exe,process,read,smss.exe,1522874767326000001,1079,
gdi32.dll,file,smss.exe,process,read,smss.exe,1522874767326000002,1079,
sechost.dll,file,smss.exe,process,read,smss.exe,1522874767326000003,1079,
msvcrt.dll,file,smss.exe,process,read,smss.exe,1522874767326000004,1079,
r***********d.clb,file,smss.exe,process,read,smss.exe,1522874767326000005,1079,
user32.dll,file,smss.exe,process,read,smss.exe,1522874767326000006,1079,
oleaut32.dll,file,smss.exe,process,read,smss.exe,1522874767327000000,1079,
imm32.dll,file,smss.exe,process,read,smss.exe,1522874767327000001,1079,
ole32.dll,file,smss.exe,process,read,smss.exe,1522874767327000002,1079,
msvcp_win.dll,file,smss.exe,process,read,smss.exe,1522874767327000003,1079,
gdi32full.dll,file,smss.exe,process,read,smss.exe,1522874767327000004,1079,
uxtheme.dll,file,smss.exe,process,read,smss.exe,1522874767327000005,1079,
thumbcache.dll,file,smss.exe,process,read,smss.exe,1522874767328000000,1079,
propsys.dll,file,smss.exe,process,read,smss.exe,1522874767328000001,1079,
onecoreuapcommonproxystub.dll,file,smss.exe,process,read,smss.exe,1522874767328000002,1079,
shcore.dll,file,smss.exe,process,read,smss.exe,1522874767328000003,1079,
photometadatahandler.dll,file,smss.exe,process,read,smss.exe,1522874767328000004,1079,
windowscodecs.dll,file,smss.exe,process,read,smss.exe,1522874767328000005,1079,
atbroker.exe.mui,file,smss.exe,process,read,smss.exe,1522874767342000000,1079,
svchost.exe.mui,file,smss.exe,process,read,smss.exe,1522874768236000000,1079,
windows,file,smss.exe,process,read,smss.exe,1522874768248000000,1079,
file_root,file,smss.exe,process,read,smss.exe,1522874768248000001,1079,
system32,file,smss.exe,process,read,smss.exe,1522874768248000002,1079,
en-us,file,smss.exe,process,read,smss.exe,1522874768248000003,1079,
file_root,file,smss.exe,process,read,smss.exe,1522874768248000004,1079,
file_root,file,smss.exe,process,read,smss.exe,1522874768291000000,1079,
file_root,file,smss.exe,process,read,smss.exe,1522874768291000001,1079,
smss.exe,process,thumbcache_idx.db,file,write,smss.exe,1522874780540000000,1079,
smss.exe,process,windows,file,write,smss.exe,1522875157439000000,1079,
smss.exe,process,local,file,write,smss.exe,1522875271309000000,1079,
smss.exe,process,smss.exe,process,start,smss.exe,1522936290762000000,1052,1094.0
msvcrt.dll,file,smss.exe,process,read,smss.exe,1522936371703000000,1094,
kernelbase.dll,file,smss.exe,process,read,smss.exe,1522936371703000001,1094,
logonui.exe,file,smss.exe,process,read,smss.exe,1522936371703000002,1094,
win32u.dll,file,smss.exe,process,read,smss.exe,1522936371704000000,1094,
ucrtbase.dll,file,smss.exe,process,read,smss.exe,1522936371704000001,1094,
kernel.appcore.dll,file,smss.exe,process,read,smss.exe,1522936371704000002,1094,
bcryptprimitives.dll,file,smss.exe,process,read,smss.exe,1522936371704000003,1094,
msvcp_win.dll,file,smss.exe,process,read,smss.exe,1522936371705000000,1094,
gdi32full.dll,file,smss.exe,process,read,smss.exe,1522936371705000001,1094,
imm32.dll,file,smss.exe,process,read,smss.exe,1522936371706000000,1094,
logoncontroller.dll,file,smss.exe,process,read,smss.exe,1522936371706000001,1094,
uxtheme.dll,file,smss.exe,process,read,smss.exe,1522936371706000002,1094,
cfgmgr32.dll,file,smss.exe,process,read,smss.exe,1522936371707000000,1094,
sechost.dll,file,smss.exe,process,read,smss.exe,1522936371707000001,1094,
shlwapi.dll,file,smss.exe,process,read,smss.exe,1522936371707000002,1094,
rpcss.dll,file,smss.exe,process,read,smss.exe,1522936371722000000,1094,
credprovs.dll.mui,file,smss.exe,process,read,smss.exe,1522936371722000001,1094,
windows.ui.logon.pri,file,smss.exe,process,read,smss.exe,1522936371722000002,1094,
windows.ui.logon.en-us.pri,file,smss.exe,process,read,smss.exe,1522936371722000003,1094,
sortdefault.nls,file,smss.exe,process,read,smss.exe,1522936371722000004,1094,
~fontcache-fontface.dat,file,smss.exe,process,read,smss.exe,1522936371722000005,1094,
{************************************}.2.ver0x***************b.db,file,smss.exe,process,read,smss.exe,1522936371723000000,1094,
credprovhost.dll.mui,file,smss.exe,process,read,smss.exe,1522936371723000001,1094,
{************************************}.2.ver0x****************.db,file,smss.exe,process,read,smss.exe,1522936371723000002,1094,
segoeuisl.ttf,file,smss.exe,process,read,smss.exe,1522936371723000003,1094,
cversions.3.db,file,smss.exe,process,read,smss.exe,1522936371723000004,1094,
kernel32.dll,file,smss.exe,process,read,smss.exe,1522936371730000000,1094,
rpcrt4.dll,file,smss.exe,process,read,smss.exe,1522936371730000001,1094,
userenv.dll,file,smss.exe,process,read,smss.exe,1522936371731000000,1094,
clbcatq.dll,file,smss.exe,process,read,smss.exe,1522936371731000001,1094,
advapi32.dll,file,smss.exe,process,read,smss.exe,1522936371731000002,1094,
powrprof.dll,file,smss.exe,process,read,smss.exe,1522936371731000003,1094,
mrmcorer.dll,file,smss.exe,process,read,smss.exe,1522936371732000000,1094,
coremessaging.dll,file,smss.exe,process,read,smss.exe,1522936371732000001,1094,
textinputframework.dll,file,smss.exe,process,read,smss.exe,1522936371732000002,1094,
ole32.dll,file,smss.exe,process,read,smss.exe,1522936371732000003,1094,
dwmapi.dll,file,smss.exe,process,read,smss.exe,1522936371732000004,1094,
winmmbase.dll,file,smss.exe,process,read,smss.exe,1522936371732000005,1094,
wincorlib.dll,file,smss.exe,process,read,smss.exe,1522936371732000006,1094,
msctf.dll,file,smss.exe,process,read,smss.exe,1522936371732000007,1094,
winmm.dll,file,smss.exe,process,read,smss.exe,1522936371732000008,1094,
windows.ui.xaml.resources.dll,file,smss.exe,process,read,smss.exe,1522936371733000000,1094,
wintypes.dll,file,smss.exe,process,read,smss.exe,1522936371733000001,1094,
uiautomationcore.dll,file,smss.exe,process,read,smss.exe,1522936371733000002,1094,
windows.ui.logon.dll,file,smss.exe,process,read,smss.exe,1522936371733000003,1094,
windows.storage.dll,file,smss.exe,process,read,smss.exe,1522936371733000004,1094,
dxgi.dll,file,smss.exe,process,read,smss.exe,1522936371733000005,1094,
rmclient.dll,file,smss.exe,process,read,smss.exe,1522936371733000006,1094,
imagehlp.dll,file,smss.exe,process,read,smss.exe,1522936371733000007,1094,
dcomp.dll,file,smss.exe,process,read,smss.exe,1522936371733000008,1094,
d2d1.dll,file,smss.exe,process,read,smss.exe,1522936371734000000,1094,
sspicli.dll,file,smss.exe,process,read,smss.exe,1522936371734000001,1094,
dwrite.dll,file,smss.exe,process,read,smss.exe,1522936371734000002,1094,
credprovhost.dll,file,smss.exe,process,read,smss.exe,1522936371734000003,1094,
windows.ui.xaml.controls.dll,file,smss.exe,process,read,smss.exe,1522936371734000004,1094,
d3d10warp.dll,file,smss.exe,process,read,smss.exe,1522936371734000005,1094,
threadpoolwinrt.dll,file,smss.exe,process,read,smss.exe,1522936371734000006,1094,
windows.ui.xaml.maps.dll,file,smss.exe,process,read,smss.exe,1522936371734000007,1094,
directmanipulation.dll,file,smss.exe,process,read,smss.exe,1522936371734000008,1094,
inputhost.dll,file,smss.exe,process,read,smss.exe,1522936371734000009,1094,
shell32.dll,file,smss.exe,process,read,smss.exe,1522936371734000010,1094,
credprovs.dll,file,smss.exe,process,read,smss.exe,1522936371735000000,1094,
facecredentialprovider.dll,file,smss.exe,process,read,smss.exe,1522936371735000001,1094,
rasplap.dll,file,smss.exe,process,read,smss.exe,1522936371735000002,1094,
aepic.dll,file,smss.exe,process,read,smss.exe,1522936371735000003,1094,
ngckeyenum.dll,file,smss.exe,process,read,smss.exe,1522936371735000004,1094,
smartcardcredentialprovider.dll,file,smss.exe,process,read,smss.exe,1522936371735000005,1094,
ngccredprov.dll,file,smss.exe,process,read,smss.exe,1522936371735000006,1094,
ncrypt.dll,file,smss.exe,process,read,smss.exe,1522936371735000007,1094,
deviceassociation.dll,file,smss.exe,process,read,smss.exe,1522936371735000008,1094,
windowscodecs.dll,file,smss.exe,process,read,smss.exe,1522936371735000009,1094,
mfsensorgroup.dll,file,smss.exe,process,read,smss.exe,1522936371736000000,1094,
credprov2fahelper.dll,file,smss.exe,process,read,smss.exe,1522936371736000001,1094,
samlib.dll,file,smss.exe,process,read,smss.exe,1522936371736000002,1094,
windows.media.dll,file,smss.exe,process,read,smss.exe,1522936371736000003,1094,
mfplat.dll,file,smss.exe,process,read,smss.exe,1522936371736000004,1094,
locale.nls,file,smss.exe,process,read,smss.exe,1522936372575000000,1094,
win32kbase.sys,file,smss.exe,process,read,smss.exe,1522936372584000000,1094,
ntdll.dll,file,smss.exe,process,read,smss.exe,1522936373794000000,1094,
rdpclip.exe,file,smss.exe,process,read,smss.exe,1522936373794000001,1094,
gdi32.dll,file,smss.exe,process,read,smss.exe,1522936373795000000,1094,
user32.dll,file,smss.exe,process,read,smss.exe,1522936373795000001,1094,
combase.dll,file,smss.exe,process,read,smss.exe,1522936373796000000,1094,
shcore.dll,file,smss.exe,process,read,smss.exe,1522936373796000001,1094,
profapi.dll,file,smss.exe,process,read,smss.exe,1522936373797000000,1094,
winsta.dll,file,smss.exe,process,read,smss.exe,1522936373797000001,1094,
setupapi.dll,file,smss.exe,process,read,smss.exe,1522936373797000002,1094,
msasn1.dll,file,smss.exe,process,read,smss.exe,1522936373797000003,1094,
crypt32.dll,file,smss.exe,process,read,smss.exe,1522936373797000004,1094,
mpr.dll,file,smss.exe,process,read,smss.exe,1522936373798000000,1094,
iphlpapi.dll,file,smss.exe,process,read,smss.exe,1522936373798000001,1094,
bcrypt.dll,file,smss.exe,process,read,smss.exe,1522936373798000002,1094,
wtsapi32.dll,file,smss.exe,process,read,smss.exe,1522936373798000003,1094,
cryptbase.dll,file,smss.exe,process,read,smss.exe,1522936373798000004,1094,
winspool.drv,file,smss.exe,process,read,smss.exe,1522936373798000005,1094,
oleaut32.dll,file,smss.exe,process,read,smss.exe,1522936373799000000,1094,
rdpclip.exe.mui,file,smss.exe,process,read,smss.exe,1522936373799000001,1094,
windows,file,smss.exe,process,read,smss.exe,1522936373832000000,1094,
file_root,file,smss.exe,process,read,smss.exe,1522936373832000001,1094,
file_root,file,smss.exe,process,read,smss.exe,1522936373832000002,1094,
system32,file,smss.exe,process,read,smss.exe,1522936373833000000,1094,
en-us,file,smss.exe,process,read,smss.exe,1522936373833000001,1094,
file_root,file,smss.exe,process,read,smss.exe,1522936373914000000,1094,
file_root,file,smss.exe,process,read,smss.exe,1522936373914000001,1094,
svchost.exe,file,smss.exe,process,read,smss.exe,1522936374233000000,1094,
scdeviceenum.dll,file,smss.exe,process,read,smss.exe,1522936374236000000,1094,
devobj.dll,file,smss.exe,process,read,smss.exe,1522936374236000001,1094,
svchost.exe.mui,file,smss.exe,process,read,smss.exe,1522936374236000002,1094,
cryptsp.dll,file,smss.exe,process,read,smss.exe,1522936374237000000,1094,
ntasn1.dll,file,smss.exe,process,read,smss.exe,1522936374237000001,1094,
rdbss.sys,file,smss.exe,process,read,smss.exe,1522936374238000000,1094,
wintrust.dll,file,smss.exe,process,read,smss.exe,1522936374238000001,1094,
wldp.dll,file,smss.exe,process,read,smss.exe,1522936374238000002,1094,
winscard.dll,file,smss.exe,process,read,smss.exe,1522936374238000003,1094,
sethc.exe,file,smss.exe,process,read,smss.exe,1522936374899000000,1094,
sethc.exe.mui,file,smss.exe,process,read,smss.exe,1522936374903000000,1094,
dui70.dll,file,smss.exe,process,read,smss.exe,1522936374903000001,1094,
oleacc.dll,file,smss.exe,process,read,smss.exe,1522936374903000002,1094,
playsndsrv.dll,file,smss.exe,process,read,smss.exe,1522936374903000003,1094,
oleaccrc.dll,file,smss.exe,process,read,smss.exe,1522936374904000000,1094,
rdpinput.exe,file,smss.exe,process,read,smss.exe,1522936375392000000,1094,
rdpinput.exe.mui,file,smss.exe,process,read,smss.exe,1522936375404000000,1094,
