sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,smss.exe,process,start,graph_head,-1,-1,150.0
smss.exe,process,smss.exe,process,start,smss.exe,1557890384233000000,150,134.0
msisadrv.sys,file,smss.exe,process,read,smss.exe,1557890384234000000,134,
pci.sys,file,smss.exe,process,read,smss.exe,1557890384234000001,134,
ci.dll,file,smss.exe,process,read,smss.exe,1557890384234000002,134,
vdrvroot.sys,file,smss.exe,process,read,smss.exe,1557890384234000003,134,
ksecdd.sys,file,smss.exe,process,read,smss.exe,1557890384234000004,134,
pdc.sys,file,smss.exe,process,read,smss.exe,1557890384234000005,134,
werkernel.sys,file,smss.exe,process,read,smss.exe,1557890384234000006,134,
intelpep.sys,file,smss.exe,process,read,smss.exe,1557890384234000007,134,
acpiex.sys,file,smss.exe,process,read,smss.exe,1557890384234000008,134,
pcw.sys,file,smss.exe,process,read,smss.exe,1557890384234000009,134,
windowstrustedrtproxy.sys,file,smss.exe,process,read,smss.exe,1557890384234000010,134,
cea.sys,file,smss.exe,process,read,smss.exe,1557890384234000011,134,
mcupdate_genuineintel.dll,file,smss.exe,process,read,smss.exe,1557890384234000012,134,
wmilib.sys,file,smss.exe,process,read,smss.exe,1557890384234000013,134,
wdfldr.sys,file,smss.exe,process,read,smss.exe,1557890384234000014,134,
wdf*****.sys,file,smss.exe,process,read,smss.exe,1557890384234000015,134,
clfs.sys,file,smss.exe,process,read,smss.exe,1557890384234000016,134,
hal.dll,file,smss.exe,process,read,smss.exe,1557890384234000017,134,
mssecflt.sys,file,smss.exe,process,read,smss.exe,1557890384234000018,134,
intelide.sys,file,smss.exe,process,read,smss.exe,1557890384234000019,134,
fltmgr.sys,file,smss.exe,process,read,smss.exe,1557890384234000020,134,
wpprecorder.sys,file,smss.exe,process,read,smss.exe,1557890384234000021,134,
sleepstudyhelper.sys,file,smss.exe,process,read,smss.exe,1557890384234000022,134,
tm.sys,file,smss.exe,process,read,smss.exe,1557890384234000023,134,
kd.dll,file,smss.exe,process,read,smss.exe,1557890384234000024,134,
partmgr.sys,file,smss.exe,process,read,smss.exe,1557890384234000025,134,
clipsp.sys,file,smss.exe,process,read,smss.exe,1557890384234000026,134,
windowstrustedrt.sys,file,smss.exe,process,read,smss.exe,1557890384234000027,134,
msrpc.sys,file,smss.exe,process,read,smss.exe,1557890384234000028,134,
cmimcext.sys,file,smss.exe,process,read,smss.exe,1557890384234000029,134,
acpi.sys,file,smss.exe,process,read,smss.exe,1557890384234000030,134,
bootvid.dll,file,smss.exe,process,read,smss.exe,1557890384234000031,134,
cng.sys,file,smss.exe,process,read,smss.exe,1557890384234000032,134,
ntosext.sys,file,smss.exe,process,read,smss.exe,1557890384234000033,134,
pshed.dll,file,smss.exe,process,read,smss.exe,1557890384234000034,134,
ntoskrnl.exe,file,smss.exe,process,read,smss.exe,1557890384234000035,134,
tdi.sys,file,smss.exe,process,read,smss.exe,1557890384235000000,134,
