sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,firefox.exe,process,start,graph_head,-1,-1,565.0
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557237723208000000,565,419.0
s-1-5-21-*********-*********-**********-1004.pckgdep,file,firefox.exe,process,read,firefox.exe,1557238451702000000,419,
sysmain.sdb,file,firefox.exe,process,read,firefox.exe,1557238451705000000,419,
ploptin.dll,file,firefox.exe,process,read,firefox.exe,1557238451741000000,419,
ploptin.dll,file,firefox.exe,process,read,firefox.exe,1557238451741000001,419,
kernelbase.dll,file,firefox.exe,process,read,firefox.exe,1557238451742000000,419,
file_root,file,firefox.exe,process,read,firefox.exe,1557238672849000000,419,
file_root,file,firefox.exe,process,read,firefox.exe,1557238672850000000,419,
file_root,file,firefox.exe,process,read,firefox.exe,1557238672850000001,419,
cmd.exe,file,firefox.exe,process,read,firefox.exe,1557238847902000000,419,
windows,file,firefox.exe,process,read,firefox.exe,1557238847933000000,419,
system32,file,firefox.exe,process,read,firefox.exe,1557238847934000000,419,
system tools,file,firefox.exe,process,read,firefox.exe,1557238847936000000,419,
command prompt.lnk,file,firefox.exe,process,read,firefox.exe,1557238847937000000,419,
users,file,firefox.exe,process,read,firefox.exe,1557238847940000000,419,
appdata,file,firefox.exe,process,read,firefox.exe,1557238847941000000,419,
admin,file,firefox.exe,process,read,firefox.exe,1557238847941000001,419,
roaming,file,firefox.exe,process,read,firefox.exe,1557238847942000000,419,
microsoft,file,firefox.exe,process,read,firefox.exe,1557238847942000001,419,
windows,file,firefox.exe,process,read,firefox.exe,1557238847943000000,419,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557238847944000000,419,
start menu,file,firefox.exe,process,read,firefox.exe,1557238847944000001,419,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557238847945000000,419,
programs,file,firefox.exe,process,read,firefox.exe,1557238847945000001,419,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557238847946000000,419,
accessories,file,firefox.exe,process,read,firefox.exe,1557239022135000000,419,
notepad.lnk,file,firefox.exe,process,read,firefox.exe,1557239022136000000,419,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557239279165000000,419,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557239279168000000,419,
themes,file,firefox.exe,process,read,firefox.exe,1557239279169000000,419,
cachedfiles,file,firefox.exe,process,read,firefox.exe,1557239279181000000,419,
s-1-5-21-*********-*********-**********-1004,file,firefox.exe,process,read,firefox.exe,1557239279182000000,419,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557239279183000000,419,
cachedimage_1024_768_pos4.jpg,file,firefox.exe,process,read,firefox.exe,1557239279197000000,419,
automaticdestinations,file,firefox.exe,process,read,firefox.exe,1557239279200000000,419,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557239279200000001,419,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557239279216000000,419,
firefox.exe,process,cachedimage_1024_768_pos4.jpg,file,write,firefox.exe,1557239284187000000,419,
firefox.exe,process,cachedimage_1024_768_pos4.jpg,file,write,firefox.exe,1557240728807000000,565,
