sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,-,process,start,graph_head,-1,-1,663.0
-,process,-,process,start,-,1557240360191000000,663,650.0
key4.db,file,-,process,read,-,1557241831767000000,650,
global-messages-db.sqlite,file,-,process,read,-,1557241841654000000,650,
activationstore.dat.log2,file,-,process,read,-,1557241841920000000,650,
activationstore.dat.log1,file,-,process,read,-,1557241841920000001,650,
content-prefs.sqlite,file,-,process,read,-,1557241847746000000,650,
settings.dat.log1,file,-,process,read,-,1557242171995000000,650,
settings.dat,file,-,process,read,-,1557242172025000000,650,
settings.dat.log2,file,-,process,read,-,1557242172086000000,650,
kernel32.dll,file,-,process,read,-,1557242337565000000,650,
sppsvc.exe,file,-,process,read,-,1557242337565000001,650,
ntdll.dll,file,-,process,read,-,1557242337565000002,650,
msvcrt.dll,file,-,process,read,-,1557242337566000000,650,
rpcrt4.dll,file,-,process,read,-,1557242337566000001,650,
locale.nls,file,-,process,read,-,1557242337566000002,650,
kernelbase.dll,file,-,process,read,-,1557242337566000003,650,
advapi32.dll,file,-,process,read,-,1557242337566000004,650,
combase.dll,file,-,process,read,-,1557242337566000005,650,
bcrypt.dll,file,-,process,read,-,1557242337566000006,650,
crypt32.dll,file,-,process,read,-,1557242337567000000,650,
cryptxml.dll,file,-,process,read,-,1557242337567000001,650,
oleaut32.dll,file,-,process,read,-,1557242337567000002,650,
ole32.dll,file,-,process,read,-,1557242337567000003,650,
xmllite.dll,file,-,process,read,-,1557242337567000004,650,
bcryptprimitives.dll,file,-,process,read,-,1557242337570000000,650,
sechost.dll,file,-,process,read,-,1557242337570000001,650,
ucrtbase.dll,file,-,process,read,-,1557242337570000002,650,
user32.dll,file,-,process,read,-,1557242337571000000,650,
gdi32.dll,file,-,process,read,-,1557242337571000001,650,
webservices.dll,file,-,process,read,-,1557242337571000002,650,
gdi32full.dll,file,-,process,read,-,1557242337571000003,650,
msvcp_win.dll,file,-,process,read,-,1557242337571000004,650,
rpcss.dll,file,-,process,read,-,1557242337572000000,650,
msasn1.dll,file,-,process,read,-,1557242337572000001,650,
win32u.dll,file,-,process,read,-,1557242337572000002,650,
kernel.appcore.dll,file,-,process,read,-,1557242337572000003,650,
sppwinob-spp-plugin-manifest-signed.xrm-ms,file,-,process,read,-,1557242337573000000,650,
cryptbase.dll,file,-,process,read,-,1557242337573000001,650,
rsaenh.dll,file,-,process,read,-,1557242337573000002,650,
sortdefault.nls,file,-,process,read,-,1557242337573000003,650,
data.dat,file,-,process,read,-,1557242337573000004,650,
sppobjs.dll,file,-,process,read,-,1557242337574000000,650,
dsrole.dll,file,-,process,read,-,1557242337574000001,650,
sppwinob.dll,file,-,process,read,-,1557242337574000002,650,
sppobjs-spp-plugin-manifest-signed.xrm-ms,file,-,process,read,-,1557242337574000003,650,
clipc.dll,file,-,process,read,-,1557242337574000004,650,
netapi32.dll,file,-,process,read,-,1557242337575000000,650,
cache.dat,file,-,process,read,-,1557242337575000001,650,
-,process,**********.automaticdestinations-ms,file,write,-,1557242418081000000,650,
sysntfy.dll,file,-,process,read,-,1557243064158000000,650,
gpsvc.dll,file,-,process,read,-,1557243064158000001,650,
wtsapi32.dll,file,-,process,read,-,1557243064159000000,650,
samlib.dll,file,-,process,read,-,1557243064159000001,650,
file_root,file,-,process,read,-,1557243303428000000,650,
file_root,file,-,process,read,-,1557243303429000000,650,
file_root,file,-,process,read,-,1557243303429000001,650,
globalization,file,-,process,read,-,1557243303429000002,650,
windows,file,-,process,read,-,1557243303429000003,650,
sorting,file,-,process,read,-,1557243303429000004,650,
system32,file,-,process,read,-,1557243303430000000,650,
en-us,file,-,process,read,-,1557243303430000001,650,
spp,file,-,process,read,-,1557243370348000000,650,
2.0,file,-,process,read,-,1557243370348000001,650,
plugin-manifests-signed,file,-,process,read,-,1557243370348000002,650,
cache,file,-,process,read,-,1557243370348000003,650,
store,file,-,process,read,-,1557243370348000004,650,
lmhosts,file,-,process,read,-,1557243440738000000,650,
firefox.exe,file,-,process,read,-,1557243454861000000,650,
mozglue.dll,file,-,process,read,-,1557243454862000000,650,
vcruntime140.dll,file,-,process,read,-,1557243454863000000,650,
dbghelp.dll,file,-,process,read,-,1557243454863000001,650,
msvcp140.dll,file,-,process,read,-,1557243454863000002,650,
version.dll,file,-,process,read,-,1557243454863000003,650,
dependentlibs.list,file,-,process,read,-,1557243454864000000,650,
nss3.dll,file,-,process,read,-,1557243454864000001,650,
winmm.dll,file,-,process,read,-,1557243454864000002,650,
shcore.dll,file,-,process,read,-,1557243454865000000,650,
cfgmgr32.dll,file,-,process,read,-,1557243454865000001,650,
ws2_32.dll,file,-,process,read,-,1557243454865000002,650,
wintrust.dll,file,-,process,read,-,1557243454866000000,650,
windows.storage.dll,file,-,process,read,-,1557243454866000001,650,
usp10.dll,file,-,process,read,-,1557243454866000002,650,
profapi.dll,file,-,process,read,-,1557243454866000003,650,
imm32.dll,file,-,process,read,-,1557243454866000004,650,
pdh.dll,file,-,process,read,-,1557243454867000000,650,
dbgcore.dll,file,-,process,read,-,1557243454867000001,650,
uxtheme.dll,file,-,process,read,-,1557243454867000002,650,
userenv.dll,file,-,process,read,-,1557243454867000003,650,
kbdus.dll,file,-,process,read,-,1557243454867000004,650,
iphlpapi.dll,file,-,process,read,-,1557243454867000005,650,
fltlib.dll,file,-,process,read,-,1557243454868000000,650,
cryptsp.dll,file,-,process,read,-,1557243454868000001,650,
desktop.ini,file,-,process,read,-,1557243454868000002,650,
desktop.ini,file,-,process,read,-,1557243454868000003,650,
cversions.1.db,file,-,process,read,-,1557243454868000004,650,
r***********d.clb,file,-,process,read,-,1557243454868000005,650,
desktop.ini,file,-,process,read,-,1557243454869000000,650,
lastcrash,file,-,process,read,-,1557243454869000001,650,
desktop.ini,file,-,process,read,-,1557243454869000002,650,
-,process,-,process,start,-,1557244019905000000,663,652.0
file_root,file,-,process,read,-,1557244492553000000,652,
file_root,file,-,process,read,-,1557244492553000001,652,
file_root,file,-,process,read,-,1557244492553000002,652,
windows,file,-,process,read,-,1557244492554000000,652,
microsoft,file,-,process,read,-,1557244492554000001,652,
programdata,file,-,process,read,-,1557244492554000002,652,
apprepository,file,-,process,read,-,1557244492556000000,652,
packages,file,-,process,read,-,1557244492556000001,652,
local,file,-,process,read,-,1557244492557000000,652,
admin,file,-,process,read,-,1557244492557000001,652,
appdata,file,-,process,read,-,1557244492557000002,652,
users,file,-,process,read,-,1557244492557000003,652,
microsoft.windows.contentdeliverymanager_10.0.*****.15_neutral_neutral_cw5n1h2txyewy,file,-,process,read,-,1557244492557000004,652,
system32,file,-,process,read,-,1557244492558000000,652,
packages,file,-,process,read,-,1557244492558000001,652,
microsoft.windows.contentdeliverymanager_cw5n1h2txyewy,file,-,process,read,-,1557244492558000002,652,
windows,file,-,process,read,-,1557244492558000003,652,
systemapps,file,-,process,read,-,1557244492559000000,652,
microsoft.windows.contentdeliverymanager_cw5n1h2txyewy,file,-,process,read,-,1557244492559000001,652,
settings.dat.log1,file,-,process,read,-,1557244501344000000,652,
settings.dat,file,-,process,read,-,1557244501481000000,652,
settings.dat.log2,file,-,process,read,-,1557244501526000000,652,
-,process,the game is played by moving a crosshair across the sky background via a trackball and pressing one of three buttons to launch a counter.lnk,file,write,-,1557244546969000000,652,
-,process,**********.automaticdestinations-ms,file,write,-,1557244546970000000,652,
