sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,firefox.exe,process,start,graph_head,-1,-1,500.0
file_root,file,firefox.exe,process,read,firefox.exe,1557235072850000000,500,
file_root,file,firefox.exe,process,read,firefox.exe,1557235072851000000,500,
file_root,file,firefox.exe,process,read,firefox.exe,1557235072851000001,500,
mmc.exe,file,firefox.exe,process,read,firefox.exe,1557236754211000000,500,
system32,file,firefox.exe,process,read,firefox.exe,1557236754212000000,500,
windows,file,firefox.exe,process,read,firefox.exe,1557236754212000001,500,
administrative tools,file,firefox.exe,process,read,firefox.exe,1557236754213000000,500,
services.lnk,file,firefox.exe,process,read,firefox.exe,1557236754214000000,500,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557236754217000000,500,
microsoft,file,firefox.exe,process,read,firefox.exe,1557236754217000001,500,
programdata,file,firefox.exe,process,read,firefox.exe,1557236754217000002,500,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557236754218000000,500,
windows,file,firefox.exe,process,read,firefox.exe,1557236754218000001,500,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557236754219000000,500,
start menu,file,firefox.exe,process,read,firefox.exe,1557236754219000001,500,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557236754220000000,500,
programs,file,firefox.exe,process,read,firefox.exe,1557236754220000001,500,
resources.pri,file,firefox.exe,process,read,firefox.exe,1557237722700000000,500,
resources.pri,file,firefox.exe,process,read,firefox.exe,1557237722700000001,500,
s-1-5-21-*********-*********-**********-1004-mergedresources-0.pri,file,firefox.exe,process,read,firefox.exe,1557237722700000002,500,
program files,file,firefox.exe,process,read,firefox.exe,1557237722702000000,500,
windowsapps,file,firefox.exe,process,read,firefox.exe,1557237722702000001,500,
microsoft.windowsstore_*****.1001.18.0_x64__8wekyb3d8bbwe,file,firefox.exe,process,read,firefox.exe,1557237722703000000,500,
apptiles,file,firefox.exe,process,read,firefox.exe,1557237722703000001,500,
assets,file,firefox.exe,process,read,firefox.exe,1557237722703000002,500,
explorer,file,firefox.exe,process,read,firefox.exe,1557237722704000000,500,
local,file,firefox.exe,process,read,firefox.exe,1557237722704000001,500,
admin,file,firefox.exe,process,read,firefox.exe,1557237722704000002,500,
thumbcachetodelete,file,firefox.exe,process,read,firefox.exe,1557237722705000000,500,
thm3c.tmp,file,firefox.exe,process,read,firefox.exe,1557237722706000000,500,
thumbcache_idx.db,file,firefox.exe,process,read,firefox.exe,1557237722706000001,500,
thumbcache_16.db,file,firefox.exe,process,read,firefox.exe,1557237722713000000,500,
thumbcache_32.db,file,firefox.exe,process,read,firefox.exe,1557237722715000000,500,
storeapplist.targetsize-24_altform-unplated.png,file,firefox.exe,process,read,firefox.exe,1557237723207000000,500,
accessories,file,firefox.exe,process,read,firefox.exe,1557237757973000000,500,
wordpad.lnk,file,firefox.exe,process,read,firefox.exe,1557237757975000000,500,
firefox.exe,file,firefox.exe,process,read,firefox.exe,1557238282201000000,500,
mozilla,file,firefox.exe,process,read,firefox.exe,1557238282201000001,500,
firefox,file,firefox.exe,process,read,firefox.exe,1557238282202000000,500,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557241143212000000,500,
users,file,firefox.exe,process,read,firefox.exe,1557241143213000000,500,
appdata,file,firefox.exe,process,read,firefox.exe,1557241143214000000,500,
roaming,file,firefox.exe,process,read,firefox.exe,1557241143215000000,500,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557241143216000000,500,
microsoft,file,firefox.exe,process,read,firefox.exe,1557241143216000001,500,
windows,file,firefox.exe,process,read,firefox.exe,1557241143217000000,500,
themes,file,firefox.exe,process,read,firefox.exe,1557241143218000000,500,
cachedfiles,file,firefox.exe,process,read,firefox.exe,1557241143246000000,500,
s-1-5-21-*********-*********-**********-1004,file,firefox.exe,process,read,firefox.exe,1557241143247000000,500,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557241143248000000,500,
cachedimage_1024_768_pos4.jpg,file,firefox.exe,process,read,firefox.exe,1557241143319000000,500,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557241143324000000,500,
automaticdestinations,file,firefox.exe,process,read,firefox.exe,1557241143324000001,500,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557241143344000000,500,
resources.pri,file,firefox.exe,process,read,firefox.exe,1557241425952000000,500,
images,file,firefox.exe,process,read,firefox.exe,1557241425955000000,500,
microsoft.windowscommunicationsapps_*****.*****.*****.0_x64__8wekyb3d8bbwe,file,firefox.exe,process,read,firefox.exe,1557241425955000001,500,
slideshow.ini,file,firefox.exe,process,read,firefox.exe,1557241466800000000,500,
winword.exe,file,firefox.exe,process,read,firefox.exe,1557243451506000000,500,
microsoft office,file,firefox.exe,process,read,firefox.exe,1557243451506000001,500,
office15,file,firefox.exe,process,read,firefox.exe,1557243451507000000,500,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557243451516000000,500,
wordpad.exe,file,firefox.exe,process,read,firefox.exe,1557243451533000000,500,
accessories,file,firefox.exe,process,read,firefox.exe,1557243451534000000,500,
winword.exe,file,firefox.exe,process,read,firefox.exe,1557243451568000000,500,
microsoft office 15,file,firefox.exe,process,read,firefox.exe,1557243451569000000,500,
root,file,firefox.exe,process,read,firefox.exe,1557243451569000001,500,
office15,file,firefox.exe,process,read,firefox.exe,1557243451570000000,500,
iexplore.exe,file,firefox.exe,process,read,firefox.exe,1557243451612000000,500,
msoxmled.exe,file,firefox.exe,process,read,firefox.exe,1557243451638000000,500,
mspaint.exe,file,firefox.exe,process,read,firefox.exe,1557243451649000000,500,
notepad.exe,file,firefox.exe,process,read,firefox.exe,1557243451651000000,500,
wmplayer.exe,file,firefox.exe,process,read,firefox.exe,1557243451670000000,500,
documents,file,firefox.exe,process,read,firefox.exe,1557243451677000000,500,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557243451678000000,500,
firefox.exe,process,**********.automaticdestinations-ms,file,write,firefox.exe,1557243451703000000,500,
recent,file,firefox.exe,process,read,firefox.exe,1557243451755000000,500,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557243451758000000,500,
wpportinglibrary.dll,file,firefox.exe,process,read,firefox.exe,1557243451761000000,500,
windows.system.launcher.dll,file,firefox.exe,process,read,firefox.exe,1557243451761000001,500,
windows.system.launcher.dll,file,firefox.exe,process,read,firefox.exe,1557243451761000002,500,
dsclient.dll,file,firefox.exe,process,read,firefox.exe,1557243451762000000,500,
wpportinglibrary.dll,file,firefox.exe,process,read,firefox.exe,1557243451762000001,500,
dsclient.dll,file,firefox.exe,process,read,firefox.exe,1557243451762000002,500,
kernelbase.dll,file,firefox.exe,process,read,firefox.exe,1557243451763000000,500,
www.leobaeck.org.lnk,file,firefox.exe,process,read,firefox.exe,1557243451798000000,500,
history,file,firefox.exe,process,read,firefox.exe,1557243451845000000,500,
www.leobaeck.org.docx,file,firefox.exe,process,read,firefox.exe,1557243452665000000,500,
