sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,firefox.exe,process,start,graph_head,-1,-1,266.0
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557241425125000000,266,482.0
firefox.lnk,file,firefox.exe,process,read,firefox.exe,1557241425337000000,482,
file_root,file,firefox.exe,process,read,firefox.exe,1557241425337000001,482,
users,file,firefox.exe,process,read,firefox.exe,1557241425337000002,482,
admin,file,firefox.exe,process,read,firefox.exe,1557241425337000003,482,
desktop,file,firefox.exe,process,read,firefox.exe,1557241425338000000,482,
********_elevate2_windows_release,file,firefox.exe,process,read,firefox.exe,1557241425342000000,482,
upgather,file,firefox.exe,process,read,firefox.exe,1557241425345000000,482,
unhomologized,file,firefox.exe,process,read,firefox.exe,1557241425353000000,482,
sponspeck,file,firefox.exe,process,read,firefox.exe,1557241425357000000,482,
soaproot,file,firefox.exe,process,read,firefox.exe,1557241425360000000,482,
explorer,file,firefox.exe,process,read,firefox.exe,1557241425384000000,482,
local,file,firefox.exe,process,read,firefox.exe,1557241425384000001,482,
thumbcache_idx.db,file,firefox.exe,process,read,firefox.exe,1557241425385000000,482,
thm3c.tmp,file,firefox.exe,process,read,firefox.exe,1557241425385000001,482,
thumbcachetodelete,file,firefox.exe,process,read,firefox.exe,1557241425385000002,482,
thumbcache_16.db,file,firefox.exe,process,read,firefox.exe,1557241425430000000,482,
thumbcache_48.db,file,firefox.exe,process,read,firefox.exe,1557241425432000000,482,
desktop,file,firefox.exe,process,read,firefox.exe,1557241425433000000,482,
public,file,firefox.exe,process,read,firefox.exe,1557241425434000000,482,
mozilla thunderbird.lnk,file,firefox.exe,process,read,firefox.exe,1557241425437000000,482,
thumbcache_256.db,file,firefox.exe,process,read,firefox.exe,1557241425611000000,482,
file_root,file,firefox.exe,process,read,firefox.exe,1557241672851000000,482,
file_root,file,firefox.exe,process,read,firefox.exe,1557241672852000000,482,
thunderbird.exe,file,firefox.exe,process,read,firefox.exe,1557241834800000000,482,
file explorer.lnk,file,firefox.exe,process,read,firefox.exe,1557242396888000000,482,
explorer.exe,file,firefox.exe,process,read,firefox.exe,1557242396889000000,482,
microsoft office,file,firefox.exe,process,read,firefox.exe,1557242409460000000,482,
winword.exe,file,firefox.exe,process,read,firefox.exe,1557242409460000001,482,
office15,file,firefox.exe,process,read,firefox.exe,1557242409461000000,482,
cachedfiles,file,firefox.exe,process,read,firefox.exe,1557243655849000000,482,
cachedimage_1024_768_pos4.jpg,file,firefox.exe,process,read,firefox.exe,1557243655850000000,482,
www.centralbank.gov.cy.docx,file,firefox.exe,process,read,firefox.exe,1557243661045000000,482,
automaticdestinations,file,firefox.exe,process,read,firefox.exe,1557243661052000000,482,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557243661053000000,482,
wordpad.exe,file,firefox.exe,process,read,firefox.exe,1557243661087000000,482,
accessories,file,firefox.exe,process,read,firefox.exe,1557243661090000000,482,
winword.exe,file,firefox.exe,process,read,firefox.exe,1557243661152000000,482,
root,file,firefox.exe,process,read,firefox.exe,1557243661152000001,482,
microsoft office 15,file,firefox.exe,process,read,firefox.exe,1557243661152000002,482,
office15,file,firefox.exe,process,read,firefox.exe,1557243661153000000,482,
iexplore.exe,file,firefox.exe,process,read,firefox.exe,1557243661185000000,482,
msoxmled.exe,file,firefox.exe,process,read,firefox.exe,1557243661212000000,482,
mspaint.exe,file,firefox.exe,process,read,firefox.exe,1557243661219000000,482,
notepad.exe,file,firefox.exe,process,read,firefox.exe,1557243661232000000,482,
wmplayer.exe,file,firefox.exe,process,read,firefox.exe,1557243661246000000,482,
documents,file,firefox.exe,process,read,firefox.exe,1557243661275000000,482,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557243661275000001,482,
firefox.exe,process,**********.automaticdestinations-ms,file,write,firefox.exe,1557243661282000000,482,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557243661295000000,482,
recent,file,firefox.exe,process,read,firefox.exe,1557243661331000000,482,
roaming,file,firefox.exe,process,read,firefox.exe,1557243661331000001,482,
www.centralbank.gov.cy.lnk,file,firefox.exe,process,read,firefox.exe,1557243661427000000,482,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557243661442000000,482,
