sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,-,process,start,graph_head,-1,-1,600.0
-,process,firefox.exe,process,start,-,1557245953214000000,600,42.0
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557245966213000000,42,0.0
firefox.exe,process,**********.automaticdestinations-ms,file,write,firefox.exe,1557246574969000000,42,
file_root,file,firefox.exe,process,read,firefox.exe,1557246867125000000,0,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557246867126000000,0,
users,file,firefox.exe,process,read,firefox.exe,1557246867126000001,0,
appdata,file,firefox.exe,process,read,firefox.exe,1557246867127000000,0,
admin,file,firefox.exe,process,read,firefox.exe,1557246867127000001,0,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557246867128000000,0,
microsoft,file,firefox.exe,process,read,firefox.exe,1557246867128000001,0,
roaming,file,firefox.exe,process,read,firefox.exe,1557246867128000002,0,
windows,file,firefox.exe,process,read,firefox.exe,1557246867129000000,0,
themes,file,firefox.exe,process,read,firefox.exe,1557246867129000001,0,
cachedfiles,file,firefox.exe,process,read,firefox.exe,1557246867153000000,0,
s-1-5-21-*********-*********-**********-1004,file,firefox.exe,process,read,firefox.exe,1557246867154000000,0,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557246867155000000,0,
public,file,firefox.exe,process,read,firefox.exe,1557246867164000000,0,
cachedimage_1024_768_pos4.jpg,file,firefox.exe,process,read,firefox.exe,1557246867225000000,0,
automaticdestinations,file,firefox.exe,process,read,firefox.exe,1557246867228000000,0,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557246867229000000,0,
documents,file,firefox.exe,process,read,firefox.exe,1557246867242000000,0,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557246867243000000,0,
downloads,file,firefox.exe,process,read,firefox.exe,1557246867252000000,0,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557246867254000000,0,
videos,file,firefox.exe,process,read,firefox.exe,1557246867255000000,0,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557246867256000000,0,
music,file,firefox.exe,process,read,firefox.exe,1557246867258000000,0,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557246867259000000,0,
pictures,file,firefox.exe,process,read,firefox.exe,1557246867261000000,0,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557246867262000000,0,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557246867263000000,0,
firefox.exe,process,cachedimage_1024_768_pos4.jpg,file,write,firefox.exe,1557246872141000000,0,
www.txlottery.org.docx,file,firefox.exe,process,read,firefox.exe,1557246962549000000,0,
microsoft office,file,firefox.exe,process,read,firefox.exe,1557246962550000000,0,
office15,file,firefox.exe,process,read,firefox.exe,1557246962550000001,0,
winword.exe,file,firefox.exe,process,read,firefox.exe,1557246962550000002,0,
**********.automaticdestinations-ms,file,firefox.exe,process,read,firefox.exe,1557246962552000000,0,
accessories,file,firefox.exe,process,read,firefox.exe,1557246962575000000,0,
wordpad.exe,file,firefox.exe,process,read,firefox.exe,1557246962575000001,0,
winword.exe,file,firefox.exe,process,read,firefox.exe,1557246962617000000,0,
microsoft office 15,file,firefox.exe,process,read,firefox.exe,1557246962618000000,0,
office15,file,firefox.exe,process,read,firefox.exe,1557246962619000000,0,
root,file,firefox.exe,process,read,firefox.exe,1557246962619000001,0,
iexplore.exe,file,firefox.exe,process,read,firefox.exe,1557246962659000000,0,
msoxmled.exe,file,firefox.exe,process,read,firefox.exe,1557246962679000000,0,
mspaint.exe,file,firefox.exe,process,read,firefox.exe,1557246962681000000,0,
program files,file,firefox.exe,process,read,firefox.exe,1557246962695000000,0,
notepad.exe,file,firefox.exe,process,read,firefox.exe,1557246962695000001,0,
wmplayer.exe,file,firefox.exe,process,read,firefox.exe,1557246962713000000,0,
desktop,file,firefox.exe,process,read,firefox.exe,1557246962724000000,0,
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557246962726000000,0,1.0
