sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,firefox.exe,process,start,graph_head,-1,-1,8.0
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557236486470000000,8,65.0
file_root,file,firefox.exe,process,read,firefox.exe,1557236743649000000,65,
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557236743767000000,65,63.0
file_root,file,firefox.exe,process,read,firefox.exe,1557236744423000000,63,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557236744424000000,63,
admin,file,firefox.exe,process,read,firefox.exe,1557236744424000001,63,
users,file,firefox.exe,process,read,firefox.exe,1557236744424000002,63,
backup,file,firefox.exe,process,read,firefox.exe,1557236744425000000,63,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557236744425000001,63,
desktop.ini,file,firefox.exe,process,read,firefox.exe,1557236744426000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744426000001,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744426000002,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744427000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744427000001,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744428000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744429000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744430000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744430000001,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744431000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744431000001,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744432000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744432000001,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744433000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744433000001,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744434000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744434000001,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744435000000,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744435000001,63,
documents,file,firefox.exe,process,read,firefox.exe,1557236744436000000,63,
windows.ui.dll,file,firefox.exe,process,read,firefox.exe,1557236744445000000,63,
windows.ui.dll,file,firefox.exe,process,read,firefox.exe,1557236744446000000,63,
textinputframework.dll,file,firefox.exe,process,read,firefox.exe,1557236744447000000,63,
coreuicomponents.dll,file,firefox.exe,process,read,firefox.exe,1557236744447000001,63,
textinputframework.dll,file,firefox.exe,process,read,firefox.exe,1557236744447000002,63,
coremessaging.dll,file,firefox.exe,process,read,firefox.exe,1557236744448000000,63,
coremessaging.dll,file,firefox.exe,process,read,firefox.exe,1557236744448000001,63,
coreuicomponents.dll,file,firefox.exe,process,read,firefox.exe,1557236744448000002,63,
kernelbase.dll,file,firefox.exe,process,read,firefox.exe,1557236744449000000,63,
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557236744688000000,63,61.0
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557236744705000000,61,19.0
firefox.exe,process,firefox.exe,process,start,firefox.exe,1557236744962000000,19,47.0
windows.devices.enumeration.dll,file,firefox.exe,process,read,firefox.exe,1557236749665000000,47,
biwinrt.dll,file,firefox.exe,process,read,firefox.exe,1557236749665000001,47,
windows.devices.enumeration.dll,file,firefox.exe,process,read,firefox.exe,1557236749665000002,47,
deviceassociation.dll,file,firefox.exe,process,read,firefox.exe,1557236749666000000,47,
deviceassociation.dll,file,firefox.exe,process,read,firefox.exe,1557236749666000001,47,
