sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,smss.exe,process,start,graph_head,-1,-1,71.0
smss.exe,process,smss.exe,process,start,smss.exe,1522899057008000000,71,652.0
$usnjrnl:$j,file,smss.exe,process,read,smss.exe,1522899604388000000,652,
smss.exe,process,system32,file,write,smss.exe,1522904047656000000,652,
smss.exe,process,windows,file,write,smss.exe,1522908593929000000,652,
smss.exe,process,smss.exe,process,start,smss.exe,1522918620235000000,71,638.0
smss.exe,process,system32,file,write,smss.exe,1522918635750000000,638,
smss.exe,process,windows,file,write,smss.exe,1522919375148000000,638,
file_root,file,smss.exe,process,read,smss.exe,1522919966826000000,638,
file_root,file,smss.exe,process,read,smss.exe,1522919966826000001,638,
common files,file,smss.exe,process,read,smss.exe,1522919966826000002,638,
program files,file,smss.exe,process,read,smss.exe,1522919966826000003,638,
microsoft shared,file,smss.exe,process,read,smss.exe,1522919966827000000,638,
ink,file,smss.exe,process,read,smss.exe,1522919966827000001,638,
system32,file,smss.exe,process,read,smss.exe,1522919966828000000,638,
windows,file,smss.exe,process,read,smss.exe,1522919966828000001,638,
en-us,file,smss.exe,process,read,smss.exe,1522919966828000002,638,
file_root,file,smss.exe,process,read,smss.exe,1522919966844000000,638,
file_root,file,smss.exe,process,read,smss.exe,1522919966844000001,638,
$usnjrnl:$j,file,smss.exe,process,read,smss.exe,1522921204862000000,638,
syncengine-2018-4-5.26.7328.14.aodl,file,smss.exe,process,read,smss.exe,1522921827149000000,638,
smss.exe,process,smss.exe,process,start,smss.exe,1523009760347000000,71,647.0
smss.exe,process,smss.exe,process,start,smss.exe,1523011377014000000,71,489.0
smss.exe,process,windows,file,write,smss.exe,1523012143085000000,647,
smss.exe,process,system32,file,write,smss.exe,1523012755915000000,489,
smss.exe,process,windows,file,write,smss.exe,1523013940722000000,489,
smss.exe,process,smss.exe,process,start,smss.exe,1523038921109000000,71,494.0
$usnjrnl:$j,file,smss.exe,process,read,smss.exe,1523039107210000000,494,
syncengine-2018-4-6.1317.7328.16.aodl,file,smss.exe,process,read,smss.exe,1523039904004000000,494,
smss.exe,process,windows,file,write,smss.exe,1523045701059000000,494,
smss.exe,process,system32,file,write,smss.exe,1523049930098000000,494,
smss.exe,process,smss.exe,process,start,smss.exe,1523086440189000000,71,650.0
svchost.exe,file,smss.exe,process,read,smss.exe,1523086910668000000,650,
ntdll.dll,file,smss.exe,process,read,smss.exe,1523086910668000001,650,
kernelbase.dll,file,smss.exe,process,read,smss.exe,1523086910668000002,650,
locale.nls,file,smss.exe,process,read,smss.exe,1523086910668000003,650,
kernel32.dll,file,smss.exe,process,read,smss.exe,1523086910668000004,650,
sechost.dll,file,smss.exe,process,read,smss.exe,1523086910669000000,650,
rpcrt4.dll,file,smss.exe,process,read,smss.exe,1523086910669000001,650,
ucrtbase.dll,file,smss.exe,process,read,smss.exe,1523086910669000002,650,
rpcss.dll,file,smss.exe,process,read,smss.exe,1523086910669000003,650,
combase.dll,file,smss.exe,process,read,smss.exe,1523086910669000004,650,
msvcrt.dll,file,smss.exe,process,read,smss.exe,1523086910669000005,650,
kernel.appcore.dll,file,smss.exe,process,read,smss.exe,1523086910669000006,650,
bcryptprimitives.dll,file,smss.exe,process,read,smss.exe,1523086910669000007,650,
user32.dll,file,smss.exe,process,read,smss.exe,1523086910670000000,650,
msvcp_win.dll,file,smss.exe,process,read,smss.exe,1523086910670000001,650,
wdi.dll,file,smss.exe,process,read,smss.exe,1523086910670000002,650,
svchost.exe.mui,file,smss.exe,process,read,smss.exe,1523086910670000003,650,
