sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,firefox.exe,process,start,graph_head,-1,-1,212.0
doomed,file,firefox.exe,process,read,firefox.exe,1523458585749000000,212,
places.sqlite,file,firefox.exe,process,read,firefox.exe,1523458586329000000,212,
cookies.sqlite,file,firefox.exe,process,read,firefox.exe,1523458587970000000,212,
cookies.sqlite-shm,file,firefox.exe,process,read,firefox.exe,1523458587978000000,212,
cookies.sqlite-wal,file,firefox.exe,process,read,firefox.exe,1523458587978000001,212,
webappsstore.sqlite-shm,file,firefox.exe,process,read,firefox.exe,1523458589375000000,212,
allow-flashallow-digest256.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589705000000,212,
base-track-digest256.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589710000000,212,
block-flash-digest256.pset,file,firefox.exe,process,read,firefox.exe,1523458589711000000,212,
except-flashallow-digest256.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589722000000,212,
except-flashinfobar-digest256.pset,file,firefox.exe,process,read,firefox.exe,1523458589724000000,212,
except-flashinfobar-digest256.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589728000000,212,
except-flashsubdoc-digest256.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589730000000,212,
mozplugin-block-digest256.pset,file,firefox.exe,process,read,firefox.exe,1523458589731000000,212,
mozplugin-block-digest256.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589733000000,212,
mozstd-trackwhite-digest256.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589748000000,212,
test-block-simple.pset,file,firefox.exe,process,read,firefox.exe,1523458589751000000,212,
test-flash-simple.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589754000000,212,
test-flashallow-simple.pset,file,firefox.exe,process,read,firefox.exe,1523458589755000000,212,
test-flashsubdoc-simple.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589781000000,212,
test-harmful-simple.pset,file,firefox.exe,process,read,firefox.exe,1523458589782000000,212,
test-malware-simple.pset,file,firefox.exe,process,read,firefox.exe,1523458589784000000,212,
test-malware-simple.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589785000000,212,
test-track-simple.pset,file,firefox.exe,process,read,firefox.exe,1523458589790000000,212,
test-trackwhite-simple.pset,file,firefox.exe,process,read,firefox.exe,1523458589792000000,212,
testexcept-flashsubdoc-simple.pset,file,firefox.exe,process,read,firefox.exe,1523458589801000000,212,
testexcept-flashsubdoc-simple.sbstore,file,firefox.exe,process,read,firefox.exe,1523458589805000000,212,
safebrowsing-updating,file,firefox.exe,process,read,firefox.exe,1523458590366000000,212,
****************************************,file,firefox.exe,process,read,firefox.exe,1523458601090000000,212,
