sourceId,sourceType,destinationId,destinationType,action,processName,timestamp,pid0,pid1
graph_head,process,mmc.exe,process,start,graph_head,-1,-1,7.0
mmc.exe,process,firefox.exe,process,start,mmc.exe,1557236748614000000,7,23.0
firefox.exe,process,mmc.exe,process,start,firefox.exe,1557236749730000000,23,5.0
firefox.exe,process,wordpad.exe,process,start,firefox.exe,1557237713704000000,23,9.0
firefox.exe,process,cmd.exe,process,start,firefox.exe,1557238847572000000,23,11.0
firefox.exe,process,notepad.exe,process,start,firefox.exe,1557238984570000000,23,13.0
firefox.exe,process,winword.exe,process,start,firefox.exe,1557239390666000000,23,15.0
firefox.exe,process,winword.exe,process,start,firefox.exe,1557239997548000000,23,18.0
firefox.exe,process,winword.exe,process,start,firefox.exe,1557240196852000000,23,21.0
firefox.exe,process,winword.exe,process,start,firefox.exe,1557240737222000000,23,27.0
firefox.exe,process,winword.exe,process,start,firefox.exe,1557240946336000000,23,29.0
firefox.exe,process,wordpad.exe,process,start,firefox.exe,1557241398264000000,23,3.0
firefox.exe,process,thunderbird.exe,process,start,firefox.exe,1557241829497000000,23,6.0
firefox.exe,process,winword.exe,process,start,firefox.exe,1557242335128000000,23,8.0
firefox.exe,process,winword.exe,process,start,firefox.exe,1557243367255000000,23,0.0
206.229.17.108:80,socket,winword.exe,process,read,winword.exe,1557243454567000000,0,
206.229.17.108:80,socket,winword.exe,process,read,winword.exe,1557243454624000000,0,
209.161.37.11:80,socket,winword.exe,process,read,winword.exe,1557243454723000000,0,
winword.exe,process,firefox.exe,process,start,winword.exe,1557243454727000000,0,24.0
206.16.217.134:80,socket,winword.exe,process,read,winword.exe,1557243454731000000,0,
209.161.37.11:80,socket,winword.exe,process,read,winword.exe,1557243454738000000,0,
204.188.136.8:80,socket,winword.exe,process,read,winword.exe,1557243454777000000,0,
204.188.136.8:80,socket,winword.exe,process,read,winword.exe,1557243454846000000,0,
winword.exe,process,firefox.exe,process,start,winword.exe,1557243454924000000,0,1.0
